PurchaseID,PurchaseDate,SupplierID,ProductID,Quantity,UnitCost,PurchaseAmount
P032389,2025-02-12,SUP0479,PROD03270,32,54354.1,1739331.2
P032390,2023-04-21,SUP0345,PROD01780,20,33678.95,673579.0
P032391,2024-11-29,SUP0411,PROD03734,77,19629.83,1511496.91
P032392,2024-05-18,SUP0323,PROD04176,68,1248.14,84873.52
P032393,2024-11-02,SUP0623,PROD02951,95,28841.77,2739968.15
P032394,2023-10-21,SUP0809,PROD02766,21,39115.22,821419.62
P032395,2024-09-09,SUP0884,PROD04840,86,22894.43,1968920.98
P032396,2023-09-25,SUP0316,PROD03986,33,80007.34,2640242.22
P032397,2023-11-29,SUP0978,PROD04646,39,59429.84,2317763.76
P032398,2025-06-18,SUP0065,PROD03983,65,20541.21,1335178.65
P032399,2025-11-16,SUP0972,PROD02348,27,44542.7,1202652.9
P032400,2023-06-13,SUP0641,PROD01355,79,19184.36,1515564.44
P032401,2024-07-13,SUP0927,PROD03912,32,82055.52,2625776.64
P032402,2024-04-02,SUP0964,PROD04403,76,4251.47,323111.72
P032403,2024-10-08,SUP0397,PROD04359,71,12649.07,898083.97
P032404,2023-03-14,SUP0825,PROD03455,20,66990.11,1339802.2
P032405,2024-07-02,SUP0556,PROD03651,47,78909.36,3708739.92
P032406,2023-07-21,SUP0796,PROD02352,94,92406.34,8686195.96
P032407,2025-03-07,SUP0860,PROD04509,67,30667.88,2054747.96
P032408,2023-02-16,SUP0031,PROD02914,65,43888.57,2852757.05
P032409,2023-09-02,SUP0576,PROD04429,22,20235.35,445177.7
P032410,2023-09-26,SUP0503,PROD00781,43,95545.52,4108457.36
P032411,2023-11-23,SUP0026,PROD01751,32,10982.05,351425.6
P032412,2023-05-08,SUP0972,PROD00624,58,47508.1,2755469.8
P032413,2023-11-10,SUP0171,PROD02386,36,76399.73,2750390.28
P032414,2023-08-07,SUP0890,PROD00004,42,88624.32,3722221.44
P032415,2024-04-13,SUP0228,PROD03936,72,87983.55,6334815.6
P032416,2023-04-24,SUP0481,PROD04070,92,27325.78,2513971.76
P032417,2025-05-29,SUP0886,PROD03126,42,12344.64,518474.88
P032418,2023-12-30,SUP0695,PROD00792,84,41933.77,3522436.68
P032419,2025-02-09,SUP0793,PROD04785,26,96957.08,2520884.08
P032420,2023-05-14,SUP0581,PROD04486,44,98004.08,4312179.52
P032421,2023-08-21,SUP0653,PROD04491,36,46684.99,1680659.64
P032422,2024-05-07,SUP0071,PROD01816,69,11624.8,802111.2
P032423,2023-06-29,SUP0328,PROD00894,42,55190.44,2317998.48
P032424,2024-08-16,SUP0830,PROD03720,75,60278.32,4520874.0
P032425,2023-03-27,SUP0811,PROD04058,47,38205.84,1795674.48
P032426,2025-08-05,SUP0293,PROD02577,25,96700.95,2417523.75
P032427,2025-03-04,SUP0038,PROD04075,76,21233.15,1613719.4
P032428,2023-09-08,SUP0430,PROD00988,57,33540.78,1911824.46
P032429,2023-04-11,SUP0437,PROD02482,96,91037.28,8739578.88
P032430,2023-05-09,SUP0037,PROD00944,89,22651.98,2016026.22
P032431,2023-11-22,SUP0003,PROD04438,58,99450.03,5768101.74
P032432,2024-06-02,SUP0463,PROD04345,50,79693.75,3984687.5
P032433,2024-04-16,SUP0969,PROD00483,22,82910.42,1824029.24
P032434,2025-10-01,SUP0868,PROD02470,33,77664.58,2562931.14
P032435,2025-02-03,SUP0900,PROD00079,93,57501.35,5347625.55
P032436,2025-12-12,SUP0794,PROD02686,13,17040.41,221525.33
P032437,2025-11-03,SUP0550,PROD01780,11,33678.95,370468.45
P032438,2023-04-12,SUP0109,PROD03026,69,52065.58,3592525.02
P032439,2024-08-04,SUP0863,PROD03288,64,83516.53,5345057.92
P032440,2025-09-19,SUP0488,PROD02962,73,34585.55,2524745.15
P032441,2024-01-14,SUP0237,PROD02462,72,69395.26,4996458.72
P032442,2025-01-15,SUP0180,PROD01886,66,95755.07,6319834.62
P032443,2024-05-25,SUP0182,PROD01044,10,76746.25,767462.5
P032444,2023-07-10,SUP0803,PROD04111,76,63259.6,4807729.6
P032445,2023-11-26,SUP0714,PROD01324,21,58987.77,1238743.17
P032446,2024-04-23,SUP0326,PROD00711,48,95015.83,4560759.84
P032447,2023-04-12,SUP0470,PROD01131,30,7187.28,215618.4
P032448,2024-10-19,SUP0275,PROD04364,42,6185.07,259772.94
P032449,2023-04-06,SUP0625,PROD03348,44,72775.64,3202128.16
P032450,2023-11-29,SUP0861,PROD02070,50,24959.41,1247970.5
P032451,2023-06-22,SUP0461,PROD00485,51,97370.47,4965893.97
P032452,2024-10-11,SUP0180,PROD02994,87,9141.47,795307.89
P032453,2024-01-27,SUP0429,PROD04607,30,37355.95,1120678.5
P032454,2023-07-03,SUP0566,PROD03302,80,3987.85,319028.0
P032455,2023-04-23,SUP0949,PROD00368,71,84665.95,6011282.45
P032456,2023-07-18,SUP0148,PROD04843,76,16509.27,1254704.52
P032457,2024-03-05,SUP0807,PROD01669,85,8538.04,725733.4
P032458,2025-12-18,SUP0356,PROD01245,90,92504.75,8325427.5
P032459,2024-04-04,SUP0237,PROD00664,29,87158.03,2527582.87
P032460,2025-01-13,SUP1000,PROD00615,88,17011.26,1496990.88
P032461,2025-12-25,SUP0438,PROD01994,44,74504.67,3278205.48
P032462,2025-09-07,SUP0924,PROD03514,74,23222.45,1718461.3
P032463,2024-12-01,SUP0360,PROD01549,60,5487.55,329253.0
P032464,2025-07-29,SUP0675,PROD04232,40,81391.43,3255657.2
P032465,2023-03-26,SUP0844,PROD04831,38,75698.0,2876524.0
P032466,2025-04-18,SUP0639,PROD00673,15,97738.97,1466084.55
P032467,2023-07-29,SUP0940,PROD00651,54,19282.72,1041266.88
P032468,2024-06-16,SUP0205,PROD03920,59,34332.48,2025616.32
P032469,2023-09-11,SUP0131,PROD02453,79,86666.86,6846681.94
P032470,2025-06-17,SUP0971,PROD02615,38,94312.39,3583870.82
P032471,2024-10-18,SUP0782,PROD03987,80,50573.29,4045863.2
P032472,2023-09-21,SUP0834,PROD00578,46,20975.91,964891.86
P032473,2025-01-15,SUP0468,PROD04902,89,74015.81,6587407.09
P032474,2023-09-09,SUP0422,PROD03965,33,99378.09,3279476.97
P032475,2023-12-01,SUP0232,PROD04539,62,431.1,26728.2
P032476,2023-12-10,SUP0870,PROD02907,34,12186.16,414329.44
P032477,2024-03-07,SUP0621,PROD03108,90,78683.7,7081533.0
P032478,2024-07-22,SUP0510,PROD04994,36,9511.39,342410.04
P032479,2024-09-01,SUP0351,PROD02448,76,43883.12,3335117.12
P032480,2024-05-30,SUP0332,PROD04153,20,32801.14,656022.8
P032481,2023-05-04,SUP0964,PROD03632,41,40333.55,1653675.55
P032482,2025-02-21,SUP0173,PROD00674,30,77118.81,2313564.3
P032483,2024-06-16,SUP0514,PROD02398,48,20260.23,972491.04
P032484,2023-10-11,SUP0627,PROD02596,73,80928.92,5907811.16
P032485,2023-03-09,SUP0133,PROD01527,75,42350.32,3176274.0
P032486,2025-09-19,SUP0022,PROD00639,51,64584.49,3293808.99
P032487,2024-11-06,SUP0012,PROD01608,84,12478.25,1048173.0
P032488,2024-05-06,SUP0050,PROD01474,82,73395.37,6018420.34
P032489,2024-10-27,SUP0928,PROD04151,44,69197.89,3044707.16
P032490,2023-01-25,SUP0786,PROD02156,18,48475.33,872555.94
P032491,2024-03-23,SUP0913,PROD01217,78,89881.72,7010774.16
P032492,2025-01-26,SUP0725,PROD03830,71,42541.23,3020427.33
P032493,2024-10-18,SUP0008,PROD00591,10,51731.87,517318.7
P032494,2025-07-27,SUP0595,PROD04229,28,93825.75,2627121.0
P032495,2025-04-10,SUP0352,PROD01006,51,54844.19,2797053.69
P032496,2023-03-31,SUP0567,PROD01290,20,6302.25,126045.0
P032497,2023-01-18,SUP0172,PROD02916,30,33124.77,993743.1
P032498,2023-09-14,SUP0743,PROD04764,56,19156.66,1072772.96
P032499,2023-11-10,SUP0892,PROD04564,68,7247.64,492839.52
P032500,2024-08-18,SUP0554,PROD01661,20,15635.08,312701.6
P032501,2023-07-08,SUP0108,PROD04780,77,6186.66,476372.82
P032502,2025-06-11,SUP0449,PROD02686,84,17040.41,1431394.44
P032503,2025-11-26,SUP0227,PROD02037,27,58040.51,1567093.77
P032504,2023-04-18,SUP0179,PROD04445,18,66352.31,1194341.58
P032505,2023-04-03,SUP0059,PROD03609,45,22740.37,1023316.65
P032506,2024-03-19,SUP0051,PROD04688,87,22326.61,1942415.07
P032507,2024-12-11,SUP0889,PROD00704,91,2953.48,268766.68
P032508,2023-09-05,SUP0873,PROD04448,57,96337.89,5491259.73
P032509,2025-05-14,SUP0612,PROD03323,15,2714.65,40719.75
P032510,2023-06-05,SUP0832,PROD02324,85,43401.66,3689141.1
P032511,2023-02-01,SUP0039,PROD04980,61,76015.2,4636927.2
P032512,2023-09-05,SUP0419,PROD00424,61,74053.74,4517278.14
P032513,2025-11-25,SUP0781,PROD01623,76,61951.41,4708307.16
P032514,2025-07-08,SUP0060,PROD01704,18,66397.69,1195158.42
P032515,2023-04-30,SUP0543,PROD02486,95,34760.65,3302261.75
P032516,2023-07-24,SUP0626,PROD01274,14,79369.21,1111168.94
P032517,2025-12-23,SUP0082,PROD03346,87,70238.39,6110739.93
P032518,2025-01-19,SUP0968,PROD02643,90,2438.99,219509.1
P032519,2023-05-10,SUP0424,PROD04095,19,92861.9,1764376.1
P032520,2023-06-15,SUP0416,PROD02049,81,18391.54,1489714.74
P032521,2025-05-26,SUP0837,PROD03390,22,93167.82,2049692.04
P032522,2023-11-05,SUP0746,PROD01590,48,55096.93,2644652.64
P032523,2024-03-26,SUP0212,PROD01069,26,16940.28,440447.28
P032524,2023-01-02,SUP0450,PROD02766,27,39115.22,1056110.94
P032525,2023-07-13,SUP0546,PROD04836,54,64524.82,3484340.28
P032526,2023-01-19,SUP0857,PROD01864,92,25112.87,2310384.04
P032527,2023-11-10,SUP0251,PROD00518,96,71508.36,6864802.56
P032528,2024-11-09,SUP0261,PROD01883,96,76063.75,7302120.0
P032529,2025-03-01,SUP0735,PROD04859,26,53679.73,1395672.98
P032530,2024-07-17,SUP0175,PROD02825,72,37284.74,2684501.28
P032531,2023-12-10,SUP0396,PROD03030,72,25828.2,1859630.4
P032532,2025-08-03,SUP0672,PROD03109,68,53670.29,3649579.72
P032533,2024-06-11,SUP0641,PROD04774,39,87745.14,3422060.46
P032534,2024-12-04,SUP0125,PROD03118,35,682.65,23892.75
P032535,2023-01-04,SUP0726,PROD00085,23,46471.68,1068848.64
P032536,2024-12-27,SUP0587,PROD02240,70,17744.82,1242137.4
P032537,2024-11-22,SUP0626,PROD04531,22,32538.44,715845.68
P032538,2025-11-10,SUP0358,PROD00563,57,83419.76,4754926.32
P032539,2023-12-01,SUP0781,PROD00449,12,28369.78,340437.36
P032540,2024-07-27,SUP0870,PROD00936,37,36113.17,1336187.29
P032541,2024-02-13,SUP0067,PROD02150,68,18770.54,1276396.72
P032542,2025-09-09,SUP0785,PROD02714,34,66813.08,2271644.72
P032543,2023-05-04,SUP0073,PROD01786,74,84808.12,6275800.88
P032544,2024-12-27,SUP0396,PROD00864,13,79568.93,1034396.09
P032545,2023-09-19,SUP0845,PROD02756,54,851.61,45986.94
P032546,2024-05-10,SUP0289,PROD04183,67,50641.03,3392949.01
P032547,2025-01-25,SUP0286,PROD03499,70,57616.25,4033137.5
P032548,2025-02-25,SUP0503,PROD01243,72,77459.12,5577056.64
P032549,2025-12-11,SUP0564,PROD02786,31,66633.97,2065653.07
P032550,2025-07-11,SUP0215,PROD02395,79,36304.51,2868056.29
P032551,2024-09-09,SUP0846,PROD03168,26,86250.41,2242510.66
P032552,2023-10-21,SUP0324,PROD01004,28,53826.41,1507139.48
P032553,2024-05-06,SUP0059,PROD01686,28,699.55,19587.4
P032554,2024-05-16,SUP0796,PROD03053,63,20248.26,1275640.38
P032555,2024-04-23,SUP0625,PROD04940,97,14880.89,1443446.33
P032556,2023-02-11,SUP0096,PROD03755,47,35086.56,1649068.32
P032557,2024-06-02,SUP0145,PROD00801,36,1188.82,42797.52
P032558,2023-03-24,SUP0975,PROD00623,12,34164.58,409974.96
P032559,2023-03-01,SUP0193,PROD04404,26,49033.66,1274875.16
P032560,2023-08-30,SUP0181,PROD03505,96,32365.93,3107129.28
P032561,2024-07-14,SUP0867,PROD03825,68,91664.87,6233211.16
P032562,2023-09-26,SUP0134,PROD00411,69,63118.22,4355157.18
P032563,2023-10-11,SUP0077,PROD02640,92,60696.27,5584056.84
P032564,2024-04-16,SUP0373,PROD04510,61,76970.25,4695185.25
P032565,2025-08-18,SUP0662,PROD03176,70,44247.07,3097294.9
P032566,2024-03-08,SUP0569,PROD02450,21,67565.74,1418880.54
P032567,2025-07-30,SUP0824,PROD00317,10,8474.12,84741.2
P032568,2024-09-16,SUP0860,PROD00535,10,5792.96,57929.6
P032569,2025-02-03,SUP0089,PROD02856,84,88365.37,7422691.08
P032570,2023-01-11,SUP0068,PROD04386,67,19965.2,1337668.4
P032571,2023-02-01,SUP0482,PROD01465,97,69074.47,6700223.59
P032572,2025-04-25,SUP0562,PROD03774,92,57257.52,5267691.84
P032573,2024-04-22,SUP0814,PROD03844,99,98346.23,9736276.77
P032574,2024-05-22,SUP0127,PROD04024,59,11509.16,679040.44
P032575,2023-11-23,SUP0684,PROD00958,50,49197.8,2459890.0
P032576,2023-06-28,SUP0242,PROD02696,51,38424.6,1959654.6
P032577,2023-02-16,SUP0677,PROD03731,79,43447.15,3432324.85
P032578,2023-08-02,SUP0351,PROD04493,13,14035.43,182460.59
P032579,2023-01-20,SUP0670,PROD03872,97,32768.13,3178508.61
P032580,2024-06-05,SUP0122,PROD00007,18,57564.82,1036166.76
P032581,2024-10-27,SUP0819,PROD03670,76,50742.52,3856431.52
P032582,2024-11-17,SUP0018,PROD04000,69,7631.41,526567.29
P032583,2025-02-10,SUP0317,PROD02322,11,2139.62,23535.82
P032584,2023-10-29,SUP0942,PROD00001,44,65408.39,2877969.16
P032585,2023-09-13,SUP0098,PROD03153,42,31396.13,1318637.46
P032586,2025-04-01,SUP0077,PROD04479,45,81550.16,3669757.2
P032587,2024-01-22,SUP0939,PROD02013,81,92143.64,7463634.84
P032588,2023-05-26,SUP0133,PROD04645,76,64355.42,4891011.92
P032589,2024-09-26,SUP0974,PROD04399,74,98287.84,7273300.16
P032590,2023-05-31,SUP0130,PROD02854,71,47421.68,3366939.28
P032591,2023-02-16,SUP0757,PROD01866,41,59813.82,2452366.62
P032592,2024-08-26,SUP0667,PROD00189,93,7873.89,732271.77
P032593,2025-08-08,SUP0238,PROD01797,37,10147.39,375453.43
P032594,2024-08-25,SUP0802,PROD02126,75,1891.88,141891.0
P032595,2025-03-26,SUP0671,PROD01456,44,13774.87,606094.28
P032596,2024-06-13,SUP0128,PROD02761,37,91112.87,3371176.19
P032597,2024-11-30,SUP0668,PROD00504,88,3118.95,274467.6
P032598,2025-04-05,SUP0535,PROD02991,99,38146.75,3776528.25
P032599,2023-01-05,SUP0851,PROD04929,64,13661.32,874324.48
P032600,2023-04-01,SUP0313,PROD03490,35,17149.29,600225.15
P032601,2023-07-11,SUP0860,PROD01433,88,90125.95,7931083.6
P032602,2025-05-20,SUP0577,PROD04873,78,50787.52,3961426.56
P032603,2025-05-14,SUP0295,PROD02380,37,81060.05,2999221.85
P032604,2023-11-11,SUP0257,PROD03725,12,85112.58,1021350.96
P032605,2024-11-21,SUP0382,PROD02426,48,99539.36,4777889.28
P032606,2023-01-07,SUP0916,PROD02890,58,19545.99,1133667.42
P032607,2024-03-10,SUP0825,PROD03607,10,81296.22,812962.2
P032608,2025-03-12,SUP0380,PROD01500,42,85523.07,3591968.94
P032609,2023-11-21,SUP0522,PROD04553,42,97802.36,4107699.12
P032610,2023-03-18,SUP0455,PROD02056,14,17102.94,239441.16
P032611,2025-08-07,SUP0815,PROD03502,17,99721.17,1695259.89
P032612,2024-09-23,SUP0748,PROD03538,74,11518.58,852374.92
P032613,2024-08-10,SUP0209,PROD02518,70,22172.47,1552072.9
P032614,2025-08-29,SUP0405,PROD02153,53,72527.43,3843953.79
P032615,2024-05-17,SUP0110,PROD00801,11,1188.82,13077.02
P032616,2024-11-15,SUP0093,PROD01044,95,76746.25,7290893.75
P032617,2024-07-17,SUP0015,PROD00321,88,14994.94,1319554.72
P032618,2025-03-22,SUP0230,PROD01190,94,62729.37,5896560.78
P032619,2025-02-20,SUP0209,PROD03346,13,70238.39,913099.07
P032620,2023-08-02,SUP0542,PROD03151,63,62421.36,3932545.68
P032621,2023-07-01,SUP0310,PROD00208,40,36270.07,1450802.8
P032622,2025-07-03,SUP0014,PROD00581,13,95125.15,1236626.95
P032623,2023-10-26,SUP0654,PROD03772,96,94075.69,9031266.24
P032624,2024-02-01,SUP0657,PROD01423,16,59059.8,944956.8
P032625,2023-04-18,SUP0011,PROD00579,14,87164.47,1220302.58
P032626,2023-05-15,SUP0060,PROD00938,54,59639.78,3220548.12
P032627,2023-10-01,SUP0059,PROD01794,69,72912.61,5030970.09
P032628,2025-11-09,SUP0973,PROD04276,34,33384.38,1135068.92
P032629,2024-04-14,SUP0159,PROD01705,29,55146.02,1599234.58
P032630,2024-02-19,SUP0805,PROD00103,15,71652.35,1074785.25
P032631,2023-10-23,SUP0300,PROD03570,88,93757.77,8250683.76
P032632,2024-12-07,SUP0840,PROD04163,87,72328.34,6292565.58
P032633,2024-11-24,SUP0949,PROD02079,42,50661.17,2127769.14
P032634,2023-04-28,SUP0124,PROD01858,27,20889.2,564008.4
P032635,2023-11-27,SUP0827,PROD02288,91,11875.38,1080659.58
P032636,2023-03-14,SUP0049,PROD00770,16,74038.64,1184618.24
P032637,2025-04-19,SUP0005,PROD02627,21,23498.96,493478.16
P032638,2024-04-18,SUP0743,PROD03479,35,92253.21,3228862.35
P032639,2023-04-29,SUP0582,PROD03612,25,9638.91,240972.75
P032640,2025-09-26,SUP0820,PROD03412,78,65762.04,5129439.12
P032641,2024-02-06,SUP0982,PROD02597,89,34175.29,3041600.81
P032642,2024-12-31,SUP0308,PROD02187,98,62368.2,6112083.6
P032643,2025-01-21,SUP0957,PROD02299,45,6610.23,297460.35
P032644,2023-12-06,SUP0433,PROD00816,66,9763.81,644411.46
P032645,2025-02-22,SUP0612,PROD01648,84,19183.86,1611444.24
P032646,2023-09-23,SUP0582,PROD00430,33,92786.11,3061941.63
P032647,2025-04-23,SUP0107,PROD04768,39,24572.73,958336.47
P032648,2025-05-04,SUP0564,PROD02278,78,84805.79,6614851.62
P032649,2023-02-19,SUP0427,PROD04792,59,55943.1,3300642.9
P032650,2024-11-11,SUP0560,PROD02458,96,78823.58,7567063.68
P032651,2023-12-03,SUP0090,PROD04447,32,70223.81,2247161.92
P032652,2023-11-27,SUP0687,PROD01274,50,79369.21,3968460.5
P032653,2023-10-23,SUP0827,PROD00767,86,70248.02,6041329.72
P032654,2023-04-04,SUP0216,PROD04021,76,83170.13,6320929.88
P032655,2024-07-11,SUP0793,PROD03546,56,44926.07,2515859.92
P032656,2024-11-30,SUP0860,PROD04639,34,19235.84,654018.56
P032657,2025-08-28,SUP0589,PROD04180,10,22717.15,227171.5
P032658,2024-06-17,SUP0811,PROD04173,35,13839.34,484376.9
P032659,2025-03-19,SUP0817,PROD04480,47,45226.76,2125657.72
P032660,2025-06-21,SUP0010,PROD00994,78,38878.06,3032488.68
P032661,2025-01-06,SUP0343,PROD00844,27,44400.47,1198812.69
P032662,2023-12-10,SUP0420,PROD04938,52,56380.83,2931803.16
P032663,2024-02-20,SUP0720,PROD03501,37,40532.15,1499689.55
P032664,2024-10-11,SUP0584,PROD03595,61,50382.8,3073350.8
P032665,2024-04-04,SUP0620,PROD01506,93,16708.59,1553898.87
P032666,2023-03-09,SUP0894,PROD04285,89,63569.46,5657681.94
P032667,2024-07-10,SUP0801,PROD04827,11,79931.35,879244.85
P032668,2023-03-01,SUP0985,PROD04104,67,21848.0,1463816.0
P032669,2023-09-09,SUP0247,PROD04772,87,10973.88,954727.56
P032670,2024-03-18,SUP0556,PROD01751,58,10982.05,636958.9
P032671,2023-01-04,SUP0677,PROD02768,87,65763.77,5721447.99
P032672,2024-06-05,SUP0537,PROD04592,50,66657.16,3332858.0
P032673,2025-12-10,SUP0695,PROD02825,73,37284.74,2721786.02
P032674,2024-06-08,SUP0148,PROD03213,99,69890.28,6919137.72
P032675,2023-06-29,SUP0756,PROD03260,95,33851.65,3215906.75
P032676,2023-12-13,SUP0416,PROD00994,91,38878.06,3537903.46
P032677,2025-04-24,SUP0983,PROD01148,43,45433.11,1953623.73
P032678,2023-01-16,SUP0999,PROD04299,76,92522.31,7031695.56
P032679,2025-02-22,SUP0636,PROD04024,23,11509.16,264710.68
P032680,2025-01-31,SUP0103,PROD00973,27,86610.89,2338494.03
P032681,2023-12-18,SUP0437,PROD00271,85,93286.43,7929346.55
P032682,2024-11-03,SUP0074,PROD04330,22,85048.4,1871064.8
P032683,2025-10-14,SUP0715,PROD03871,57,9933.06,566184.42
P032684,2023-03-03,SUP0535,PROD04156,26,10692.34,278000.84
P032685,2025-04-12,SUP0916,PROD02365,48,51588.44,2476245.12
P032686,2023-11-22,SUP0540,PROD00618,88,25724.25,2263734.0
P032687,2025-08-25,SUP0150,PROD04852,76,11902.8,904612.8
P032688,2025-10-27,SUP0248,PROD04622,32,77992.15,2495748.8
P032689,2023-03-12,SUP0358,PROD01088,12,61015.46,732185.52
P032690,2024-07-23,SUP0664,PROD01924,44,1390.61,61186.84
P032691,2023-07-03,SUP0871,PROD00354,71,67333.51,4780679.21
P032692,2025-07-18,SUP0803,PROD01618,60,2243.96,134637.6
P032693,2023-11-08,SUP0274,PROD03820,35,5585.77,195501.95
P032694,2024-08-14,SUP0147,PROD00944,54,22651.98,1223206.92
P032695,2025-12-12,SUP0746,PROD00346,76,42731.99,3247631.24
P032696,2025-05-10,SUP0773,PROD02632,70,50846.94,3559285.8
P032697,2024-08-17,SUP0099,PROD01832,82,72377.48,5934953.36
P032698,2025-04-13,SUP0832,PROD00378,45,24267.02,1092015.9
P032699,2025-09-16,SUP0107,PROD00011,35,44300.49,1550517.15
P032700,2023-07-18,SUP0524,PROD00185,43,61805.44,2657633.92
P032701,2023-10-29,SUP0418,PROD03965,65,99378.09,6459575.85
P032702,2023-07-23,SUP0918,PROD03690,62,41015.73,2542975.26
P032703,2025-09-08,SUP0870,PROD00372,14,73217.56,1025045.84
P032704,2024-03-31,SUP0753,PROD04596,27,30677.65,828296.55
P032705,2024-03-24,SUP0103,PROD00333,97,5291.09,513235.73
P032706,2023-02-09,SUP0845,PROD03928,15,17270.73,259060.95
P032707,2025-07-21,SUP0024,PROD04159,90,69459.1,6251319.0
P032708,2025-08-31,SUP0722,PROD02294,34,48517.18,1649584.12
P032709,2024-07-21,SUP0015,PROD00607,16,30009.57,480153.12
P032710,2024-03-04,SUP0217,PROD02965,91,23534.15,2141607.65
P032711,2025-11-10,SUP0026,PROD00536,58,54179.67,3142420.86
P032712,2023-01-09,SUP0698,PROD04074,83,4641.53,385246.99
P032713,2024-08-09,SUP0919,PROD02790,28,13590.29,380528.12
P032714,2024-03-29,SUP0511,PROD03421,81,20695.88,1676366.28
P032715,2025-11-10,SUP0736,PROD01959,94,48746.77,4582196.38
P032716,2024-11-24,SUP0483,PROD00624,61,47508.1,2897994.1
P032717,2023-08-09,SUP0750,PROD00493,52,16963.46,882099.92
P032718,2024-09-19,SUP0482,PROD01615,15,34612.16,519182.4
P032719,2023-09-10,SUP0043,PROD02245,41,21277.79,872389.39
P032720,2023-11-15,SUP0251,PROD03261,86,75741.9,6513803.4
P032721,2025-08-11,SUP0699,PROD03772,32,94075.69,3010422.08
P032722,2024-03-21,SUP0800,PROD00606,39,38380.91,1496855.49
P032723,2023-04-08,SUP0539,PROD03802,53,88175.94,4673324.82
P032724,2023-12-21,SUP0622,PROD01468,80,26580.92,2126473.6
P032725,2023-05-18,SUP0247,PROD00633,91,77602.62,7061838.42
P032726,2025-01-24,SUP0563,PROD01401,66,97561.37,6439050.42
P032727,2025-11-21,SUP0199,PROD00946,30,9607.57,288227.1
P032728,2025-02-03,SUP0395,PROD02067,70,53984.95,3778946.5
P032729,2025-04-20,SUP0476,PROD01355,29,19184.36,556346.44
P032730,2024-12-20,SUP0809,PROD03082,74,92140.24,6818377.76
P032731,2024-10-05,SUP0830,PROD00779,73,26619.12,1943195.76
P032732,2024-05-05,SUP0749,PROD00936,81,36113.17,2925166.77
P032733,2023-05-31,SUP0274,PROD01113,15,31874.62,478119.3
P032734,2025-09-16,SUP0004,PROD04942,51,76414.92,3897160.92
P032735,2024-01-05,SUP0199,PROD02983,93,14569.1,1354926.3
P032736,2024-04-16,SUP0549,PROD01841,17,53943.33,917036.61
P032737,2024-04-19,SUP0304,PROD00022,71,80631.52,5724837.92
P032738,2023-09-25,SUP0683,PROD01987,86,85755.23,7374949.78
P032739,2023-11-22,SUP0149,PROD03066,86,9401.66,808542.76
P032740,2025-02-13,SUP0901,PROD00309,24,55635.22,1335245.28
P032741,2024-12-05,SUP0561,PROD01221,68,39694.1,2699198.8
P032742,2024-04-07,SUP0092,PROD03197,89,99575.16,8862189.24
P032743,2025-10-27,SUP0579,PROD01174,90,27044.52,2434006.8
P032744,2023-01-23,SUP0844,PROD00798,95,33747.16,3205980.2
P032745,2024-03-18,SUP0662,PROD00689,49,4353.56,213324.44
P032746,2024-06-29,SUP0392,PROD02688,11,26413.14,290544.54
P032747,2024-10-15,SUP0906,PROD02070,88,24959.41,2196428.08
P032748,2023-01-25,SUP0692,PROD04881,86,65278.14,5613920.04
P032749,2023-03-05,SUP0055,PROD00100,87,32315.94,2811486.78
P032750,2024-11-13,SUP0201,PROD00859,21,97457.81,2046614.01
P032751,2025-01-06,SUP0347,PROD04818,23,10840.61,249334.03
P032752,2025-03-07,SUP0453,PROD04341,29,13664.65,396274.85
P032753,2023-10-28,SUP0321,PROD00152,27,96640.72,2609299.44
P032754,2025-09-28,SUP0046,PROD03817,25,12644.48,316112.0
P032755,2025-01-12,SUP0761,PROD01965,21,14473.58,303945.18
P032756,2023-09-21,SUP0521,PROD03456,52,1296.52,67419.04
P032757,2024-11-04,SUP0037,PROD03082,38,92140.24,3501329.12
P032758,2024-08-29,SUP0589,PROD03305,35,16931.12,592589.2
P032759,2024-05-15,SUP0475,PROD02697,86,58698.6,5048079.6
