ProductID,ProductName,Category,SubCategory,Brand,UnitPrice,UnitCost
PROD02899,Asus Storage,Accessories,Storage,Sony,149875.97,23114.2
PROD02900,Apple Printer,Office Equipment,Scanner,Epson,106112.78,30962.68
PROD02901,Epson Networking,Office Equipment,Networking,Dell,15240.75,10592.98
PROD02902,HP Networking,Office Equipment,Scanner,Samsung,30046.83,35606.29
PROD02903,Lenovo Networking,Office Equipment,Networking,Samsung,95409.66,8654.04
PROD02904,HP Audio,Electronics,Audio,Samsung,65423.95,65382.67
PROD02905,HP Storage,Accessories,Storage,Samsung,75886.0,8345.7
PROD02906,Apple Computers,Electronics,Audio,Epson,101652.96,3875.05
PROD02907,Apple Computers,Electronics,Mobile,Epson,46587.72,12186.16
PROD02908,Lenovo Computers,Electronics,Mobile,HP,139669.95,48112.7
PROD02909,Samsung Computers,Electronics,Mobile,Lenovo,86507.99,34236.58
PROD02910,Lenovo Computers,Electronics,Computers,Samsung,6925.71,70754.68
PROD02911,Samsung Mobile,Electronics,Mobile,Dell,69767.36,62454.35
PROD02912,Asus Scanner,Office Equipment,Networking,Epson,53599.02,13651.1
PROD02913,Sony Keyboard,Accessories,Mouse,HP,126413.57,83163.23
PROD02914,Dell Storage,Accessories,Mouse,Sony,46600.58,43888.57
PROD02915,Apple Mobile,Electronics,Mobile,Sony,90471.75,99880.79
PROD02916,Sony Keyboard,Accessories,Mouse,Logitech,48065.38,33124.77
PROD02917,Lenovo Mouse,Accessories,Keyboard,HP,89045.87,66906.62
PROD02918,Canon Networking,Office Equipment,Printer,HP,33603.21,85335.29
PROD02919,Canon Scanner,Office Equipment,Networking,Apple,69391.92,14759.29
PROD02920,Samsung Storage,Accessories,Storage,Lenovo,94959.93,74664.86
PROD02921,Epson Audio,Electronics,Mobile,HP,41834.95,34683.2
PROD02922,Asus Storage,Accessories,Storage,HP,117253.51,67673.14
PROD02923,Sony Keyboard,Accessories,Keyboard,Dell,46740.49,68504.0
PROD02924,Dell Mouse,Accessories,Keyboard,HP,98593.18,42298.01
PROD02925,Canon Printer,Office Equipment,Networking,HP,139834.51,55879.69
PROD02926,Logitech Computers,Electronics,Audio,Lenovo,112077.92,81647.18
PROD02927,Lenovo Scanner,Office Equipment,Printer,Canon,111386.83,39118.11
PROD02928,Epson Networking,Office Equipment,Networking,Dell,117444.52,30183.88
PROD02929,Lenovo Mobile,Electronics,Audio,Lenovo,109018.27,98419.14
PROD02930,Epson Audio,Electronics,Mobile,Logitech,102372.49,73511.07
PROD02931,Logitech Mobile,Electronics,Audio,HP,90175.07,4727.14
PROD02932,Asus Audio,Electronics,Computers,Epson,40068.48,41024.23
PROD02933,Dell Storage,Accessories,Mouse,Asus,49218.19,33648.19
PROD02934,Samsung Printer,Office Equipment,Networking,Sony,67446.17,14408.78
PROD02935,Lenovo Storage,Accessories,Storage,HP,29114.71,17927.56
PROD02936,Epson Keyboard,Accessories,Mouse,Lenovo,103449.91,3963.12
PROD02937,Samsung Computers,Electronics,Mobile,HP,19750.11,5816.25
PROD02938,Canon Storage,Accessories,Storage,Samsung,17443.77,43684.18
PROD02939,Apple Keyboard,Accessories,Mouse,Sony,123723.18,61907.7
PROD02940,Dell Mobile,Electronics,Computers,Logitech,11319.64,80308.4
PROD02941,Logitech Audio,Electronics,Audio,Samsung,29877.06,11183.76
PROD02942,Asus Computers,Electronics,Mobile,Epson,1493.26,69499.66
PROD02943,HP Computers,Electronics,Audio,Apple,20029.23,49457.73
PROD02944,Asus Keyboard,Accessories,Mouse,Apple,104267.47,9809.54
PROD02945,Dell Computers,Electronics,Computers,Dell,132739.23,79029.26
PROD02946,HP Audio,Electronics,Audio,Apple,85981.33,57492.84
PROD02947,HP Keyboard,Accessories,Storage,Sony,99925.93,17800.27
PROD02948,Asus Computers,Electronics,Audio,Asus,80337.87,25419.91
PROD02949,HP Mouse,Accessories,Keyboard,Canon,39433.87,39599.42
PROD02950,Samsung Computers,Electronics,Audio,Logitech,37856.31,50862.09
PROD02951,Dell Keyboard,Accessories,Mouse,Lenovo,127082.36,28841.77
PROD02952,Asus Mouse,Accessories,Mouse,Sony,5144.36,28750.61
PROD02953,Canon Storage,Accessories,Storage,Dell,41179.63,90713.39
PROD02954,Epson Networking,Office Equipment,Printer,HP,126968.88,8059.65
PROD02955,Asus Computers,Electronics,Computers,HP,19270.17,91968.92
PROD02956,Asus Keyboard,Accessories,Storage,Dell,114602.06,60675.18
PROD02957,HP Printer,Office Equipment,Scanner,Apple,115113.84,50481.71
PROD02958,Lenovo Computers,Electronics,Audio,Apple,120518.59,34352.05
PROD02959,Samsung Mobile,Electronics,Mobile,Samsung,95857.8,42164.06
PROD02960,Logitech Printer,Office Equipment,Printer,Asus,128020.54,81221.35
PROD02961,Dell Scanner,Office Equipment,Networking,Asus,89018.22,16869.47
PROD02962,Lenovo Computers,Electronics,Computers,Epson,50099.84,34585.55
PROD02963,HP Keyboard,Accessories,Storage,Logitech,19261.42,19646.59
PROD02964,Epson Mouse,Accessories,Keyboard,Canon,76148.86,1030.28
PROD02965,Sony Keyboard,Accessories,Keyboard,Epson,68177.53,23534.15
PROD02966,Sony Audio,Electronics,Computers,Dell,146798.55,90567.04
PROD02967,Dell Computers,Electronics,Mobile,Apple,80995.06,54584.93
PROD02968,Sony Scanner,Office Equipment,Printer,Samsung,124357.87,69280.62
PROD02969,Sony Computers,Electronics,Computers,Lenovo,82696.35,7523.51
PROD02970,Lenovo Mouse,Accessories,Mouse,HP,47140.81,83292.1
PROD02971,Asus Keyboard,Accessories,Storage,Canon,147769.53,21163.41
PROD02972,HP Keyboard,Accessories,Storage,Asus,18532.83,92329.03
PROD02973,Lenovo Mobile,Electronics,Audio,Lenovo,63431.07,72309.87
PROD02974,HP Keyboard,Accessories,Keyboard,Canon,57868.94,54929.4
PROD02975,Lenovo Networking,Office Equipment,Networking,Logitech,108812.43,33929.76
PROD02976,Canon Audio,Electronics,Computers,Canon,51194.42,91718.56
PROD02977,Asus Audio,Electronics,Audio,Canon,105710.67,94583.82
PROD02978,HP Mouse,Accessories,Keyboard,Apple,72199.3,38325.73
PROD02979,Dell Storage,Accessories,Storage,Logitech,25761.13,61840.96
PROD02980,Epson Mouse,Accessories,Keyboard,Apple,47504.79,92065.58
PROD02981,Dell Printer,Office Equipment,Scanner,Sony,75368.56,64393.0
PROD02982,Canon Printer,Office Equipment,Networking,Asus,11662.55,94227.0
PROD02983,Lenovo Networking,Office Equipment,Scanner,Samsung,96278.49,14569.1
PROD02984,Canon Printer,Office Equipment,Printer,Logitech,51306.62,44013.86
PROD02985,Samsung Audio,Electronics,Audio,Asus,96463.87,29106.79
PROD02986,HP Keyboard,Accessories,Storage,Sony,139756.86,94865.4
PROD02987,HP Printer,Office Equipment,Printer,Apple,137337.47,48143.62
PROD02988,Dell Scanner,Office Equipment,Printer,HP,141219.03,5912.7
PROD02989,Canon Scanner,Office Equipment,Networking,Apple,82024.93,78577.36
PROD02990,Canon Printer,Office Equipment,Scanner,Logitech,145413.15,95677.0
PROD02991,Dell Storage,Accessories,Storage,Logitech,36777.31,38146.75
PROD02992,Samsung Printer,Office Equipment,Networking,Apple,108311.02,51416.02
PROD02993,Logitech Storage,Accessories,Keyboard,Apple,79294.69,70049.94
PROD02994,Apple Mouse,Accessories,Storage,Canon,114245.87,9141.47
PROD02995,Sony Mobile,Electronics,Mobile,Apple,119793.08,17275.98
PROD02996,Sony Storage,Accessories,Mouse,Asus,31642.48,30274.23
PROD02997,HP Storage,Accessories,Mouse,Canon,82724.59,95978.01
PROD02998,Samsung Audio,Electronics,Computers,Lenovo,35413.13,78899.99
PROD02999,Apple Audio,Electronics,Computers,HP,19760.4,90490.13
PROD03000,Asus Storage,Accessories,Storage,Asus,37920.98,50002.45
PROD03001,Dell Scanner,Office Equipment,Scanner,Apple,135747.15,79163.96
PROD03002,Apple Audio,Electronics,Computers,Asus,88792.34,85996.25
PROD03003,Epson Scanner,Office Equipment,Scanner,Samsung,93936.79,7326.58
PROD03004,Lenovo Storage,Accessories,Storage,Dell,147067.67,54843.14
PROD03005,Apple Printer,Office Equipment,Printer,Logitech,83124.95,11560.98
PROD03006,Dell Keyboard,Accessories,Storage,Apple,28591.75,97749.23
PROD03007,Dell Scanner,Office Equipment,Printer,Dell,74923.6,6866.69
PROD03008,Logitech Keyboard,Accessories,Keyboard,Epson,51237.85,8592.24
PROD03009,Epson Scanner,Office Equipment,Scanner,Epson,62176.13,67893.18
PROD03010,Asus Printer,Office Equipment,Printer,Asus,128454.21,49537.31
PROD03011,HP Audio,Electronics,Audio,Dell,39009.31,22149.01
PROD03012,HP Audio,Electronics,Mobile,Logitech,20681.53,83358.99
PROD03013,Canon Mouse,Accessories,Keyboard,Epson,25266.12,21006.65
PROD03014,Apple Storage,Accessories,Mouse,Asus,97427.66,75240.15
PROD03015,Epson Computers,Electronics,Audio,Dell,60448.38,16199.24
PROD03016,Dell Scanner,Office Equipment,Networking,Sony,121722.86,39488.94
PROD03017,Dell Computers,Electronics,Mobile,Samsung,61278.7,49533.16
PROD03018,Lenovo Printer,Office Equipment,Scanner,Epson,100338.17,75055.44
PROD03019,Apple Networking,Office Equipment,Scanner,Canon,26848.81,24539.57
PROD03020,Samsung Networking,Office Equipment,Networking,HP,9367.77,3100.31
PROD03021,Logitech Scanner,Office Equipment,Scanner,Lenovo,74623.92,32141.41
PROD03022,HP Computers,Electronics,Computers,Epson,2576.33,63934.17
PROD03023,Asus Printer,Office Equipment,Printer,Asus,145167.65,60341.08
PROD03024,Epson Mouse,Accessories,Mouse,Logitech,45887.06,9877.07
PROD03025,Lenovo Mouse,Accessories,Storage,Dell,12246.18,81832.42
PROD03026,Logitech Computers,Electronics,Computers,Apple,127762.77,52065.58
PROD03027,Logitech Keyboard,Accessories,Keyboard,Apple,31916.23,89503.83
PROD03028,HP Keyboard,Accessories,Mouse,Epson,132258.76,9129.53
PROD03029,Apple Keyboard,Accessories,Keyboard,Epson,18048.95,92245.53
PROD03030,Canon Storage,Accessories,Storage,Apple,79459.94,25828.2
PROD03031,Epson Storage,Accessories,Keyboard,Logitech,134112.72,95865.49
PROD03032,Samsung Scanner,Office Equipment,Networking,Lenovo,57622.21,9071.19
PROD03033,Canon Keyboard,Accessories,Storage,Dell,19287.23,71476.81
PROD03034,Logitech Audio,Electronics,Computers,Sony,107666.9,72469.78
PROD03035,Dell Scanner,Office Equipment,Printer,Asus,92006.22,2082.29
PROD03036,HP Mobile,Electronics,Mobile,Samsung,99048.93,37283.01
PROD03037,Epson Mobile,Electronics,Audio,Samsung,57064.02,89454.95
PROD03038,Logitech Keyboard,Accessories,Mouse,Dell,148480.39,27825.79
PROD03039,Logitech Networking,Office Equipment,Printer,HP,32453.29,51374.48
PROD03040,Asus Keyboard,Accessories,Keyboard,Samsung,18698.09,24980.52
PROD03041,Samsung Audio,Electronics,Computers,Logitech,111898.03,68428.17
PROD03042,HP Networking,Office Equipment,Scanner,HP,20708.43,53391.98
PROD03043,Sony Storage,Accessories,Keyboard,Logitech,40500.89,30165.95
PROD03044,Canon Mouse,Accessories,Keyboard,Lenovo,7006.14,59768.82
PROD03045,Samsung Printer,Office Equipment,Printer,HP,22954.51,54450.85
PROD03046,Dell Mouse,Accessories,Keyboard,Epson,120981.28,93520.24
PROD03047,Samsung Mobile,Electronics,Computers,HP,34455.53,71553.0
PROD03048,Asus Networking,Office Equipment,Printer,HP,33557.79,4572.24
PROD03049,Dell Printer,Office Equipment,Scanner,Epson,102204.6,84175.15
PROD03050,Logitech Keyboard,Accessories,Storage,Canon,120277.34,66014.38
PROD03051,Samsung Storage,Accessories,Storage,Samsung,29268.98,56232.68
PROD03052,Samsung Printer,Office Equipment,Printer,Lenovo,80251.46,60134.28
PROD03053,Sony Mobile,Electronics,Audio,Apple,134879.29,20248.26
PROD03054,Canon Networking,Office Equipment,Networking,Samsung,138437.35,64718.41
PROD03055,Dell Scanner,Office Equipment,Scanner,Lenovo,97937.0,99138.56
PROD03056,Lenovo Keyboard,Accessories,Storage,Dell,47981.7,10015.5
PROD03057,HP Networking,Office Equipment,Printer,Lenovo,83294.68,61561.58
PROD03058,Epson Printer,Office Equipment,Scanner,Canon,72499.5,14331.18
PROD03059,Lenovo Printer,Office Equipment,Scanner,Samsung,39802.43,84065.09
PROD03060,Sony Keyboard,Accessories,Mouse,HP,9987.54,72707.75
PROD03061,Logitech Storage,Accessories,Mouse,Dell,8438.15,10778.92
PROD03062,Logitech Networking,Office Equipment,Networking,Epson,130504.94,80401.69
PROD03063,Lenovo Networking,Office Equipment,Printer,Sony,103872.83,25710.7
PROD03064,Sony Keyboard,Accessories,Keyboard,Asus,129430.89,28681.97
PROD03065,Canon Keyboard,Accessories,Storage,Epson,26955.88,48672.36
PROD03066,Logitech Keyboard,Accessories,Keyboard,Apple,65839.47,9401.66
PROD03067,Epson Mouse,Accessories,Mouse,Asus,29988.63,80059.37
PROD03068,Lenovo Scanner,Office Equipment,Networking,Epson,81507.85,61832.5
PROD03069,Asus Keyboard,Accessories,Mouse,Apple,95071.2,7777.59
PROD03070,Dell Printer,Office Equipment,Printer,Sony,19494.54,70080.71
PROD03071,HP Keyboard,Accessories,Mouse,Lenovo,149579.98,70785.42
PROD03072,Asus Storage,Accessories,Keyboard,Logitech,47041.26,67561.74
PROD03073,Apple Mouse,Accessories,Keyboard,HP,90201.39,79373.65
PROD03074,Lenovo Storage,Accessories,Keyboard,Lenovo,90790.71,97884.53
PROD03075,Apple Networking,Office Equipment,Printer,Sony,71410.35,16920.92
PROD03076,Lenovo Networking,Office Equipment,Printer,Sony,8125.59,92124.81
PROD03077,Sony Networking,Office Equipment,Scanner,Lenovo,12378.51,62908.5
PROD03078,Samsung Mobile,Electronics,Audio,HP,23202.65,68031.25
PROD03079,Samsung Networking,Office Equipment,Scanner,HP,26220.01,21920.22
PROD03080,Apple Scanner,Office Equipment,Networking,Apple,103385.71,36498.06
PROD03081,Asus Mobile,Electronics,Audio,Canon,122808.27,33960.13
PROD03082,Epson Networking,Office Equipment,Printer,Canon,17272.52,92140.24
PROD03083,Asus Audio,Electronics,Computers,Epson,35519.54,21279.81
PROD03084,Logitech Storage,Accessories,Keyboard,Samsung,104484.12,29513.03
PROD03085,Epson Networking,Office Equipment,Networking,HP,79017.88,81021.54
PROD03086,Samsung Networking,Office Equipment,Printer,Dell,120683.85,8855.28
PROD03087,HP Keyboard,Accessories,Keyboard,Lenovo,84477.42,66696.91
PROD03088,Logitech Mobile,Electronics,Computers,Apple,146973.31,87581.04
PROD03089,HP Keyboard,Accessories,Mouse,Asus,148407.68,16015.57
PROD03090,Asus Mouse,Accessories,Keyboard,Logitech,128382.6,83419.48
PROD03091,Canon Storage,Accessories,Mouse,Lenovo,123061.28,93617.09
PROD03092,Epson Printer,Office Equipment,Networking,Canon,54315.28,75236.89
PROD03093,Canon Networking,Office Equipment,Networking,Asus,147368.39,24090.02
PROD03094,HP Audio,Electronics,Computers,Asus,12385.36,72351.73
PROD03095,Canon Keyboard,Accessories,Mouse,Samsung,111512.27,95232.19
PROD03096,Apple Computers,Electronics,Audio,Sony,25795.99,77478.61
PROD03097,Canon Computers,Electronics,Computers,HP,22085.11,38692.51
PROD03098,Samsung Computers,Electronics,Audio,Samsung,141272.46,42621.98
PROD03099,Sony Audio,Electronics,Audio,Sony,32133.29,58286.38
PROD03100,Apple Mouse,Accessories,Storage,HP,2370.43,31934.7
PROD03101,Samsung Mouse,Accessories,Storage,Epson,41871.81,71976.7
PROD03102,Asus Mobile,Electronics,Computers,Dell,82554.85,17926.52
PROD03103,Asus Scanner,Office Equipment,Networking,Sony,97086.47,36434.7
PROD03104,Sony Storage,Accessories,Keyboard,Canon,148454.44,44028.96
PROD03105,Samsung Storage,Accessories,Mouse,Sony,94164.22,27239.62
PROD03106,Apple Audio,Electronics,Audio,Sony,76193.49,14849.96
PROD03107,Canon Mobile,Electronics,Computers,Dell,147610.41,75543.94
PROD03108,Lenovo Keyboard,Accessories,Mouse,Canon,110149.99,78683.7
PROD03109,Apple Networking,Office Equipment,Scanner,Asus,137118.89,53670.29
PROD03110,Samsung Audio,Electronics,Mobile,Logitech,140461.06,71690.3
PROD03111,Dell Printer,Office Equipment,Printer,Dell,6926.39,23096.05
PROD03112,Canon Scanner,Office Equipment,Networking,Logitech,49117.39,30014.17
PROD03113,Canon Mobile,Electronics,Computers,Epson,63029.06,45235.11
PROD03114,Epson Printer,Office Equipment,Printer,Lenovo,89999.12,44062.78
PROD03115,Asus Scanner,Office Equipment,Printer,Samsung,97037.84,39328.54
PROD03116,Logitech Computers,Electronics,Audio,Logitech,24526.92,95708.14
PROD03117,Logitech Scanner,Office Equipment,Printer,Epson,90656.94,17261.47
PROD03118,Apple Keyboard,Accessories,Keyboard,Asus,29398.84,682.65
PROD03119,Samsung Storage,Accessories,Storage,Canon,26936.93,1391.18
PROD03120,Lenovo Audio,Electronics,Mobile,Asus,138427.05,66202.17
PROD03121,Asus Mouse,Accessories,Keyboard,Asus,55996.78,35226.74
PROD03122,Samsung Keyboard,Accessories,Storage,Logitech,106851.48,10590.58
PROD03123,Lenovo Audio,Electronics,Audio,Epson,53951.65,20282.87
PROD03124,HP Keyboard,Accessories,Keyboard,Logitech,36699.23,80626.98
PROD03125,Samsung Storage,Accessories,Storage,Apple,21592.97,7724.61
PROD03126,Logitech Mobile,Electronics,Computers,Sony,99029.16,12344.64
PROD03127,Asus Printer,Office Equipment,Scanner,Apple,144302.84,7213.32
PROD03128,Sony Audio,Electronics,Computers,Sony,12054.71,79607.03
PROD03129,Logitech Keyboard,Accessories,Mouse,HP,13563.35,36595.47
PROD03130,Sony Mobile,Electronics,Audio,Sony,41542.55,46090.59
PROD03131,HP Mobile,Electronics,Computers,Dell,71201.95,26672.83
PROD03132,Logitech Audio,Electronics,Audio,Canon,59243.56,89517.0
PROD03133,Sony Computers,Electronics,Computers,Logitech,28520.65,97587.16
PROD03134,Canon Scanner,Office Equipment,Networking,HP,135768.01,57332.69
PROD03135,Epson Keyboard,Accessories,Keyboard,Samsung,85457.13,91478.09
PROD03136,HP Keyboard,Accessories,Mouse,Asus,33691.54,41424.65
PROD03137,Samsung Audio,Electronics,Computers,Samsung,111424.12,89198.66
PROD03138,Canon Printer,Office Equipment,Networking,Canon,147209.0,54952.76
PROD03139,Samsung Audio,Electronics,Audio,Asus,126749.91,12182.2
PROD03140,Apple Networking,Office Equipment,Networking,Apple,135089.57,84212.93
PROD03141,Asus Scanner,Office Equipment,Scanner,Apple,93093.27,46818.22
PROD03142,Lenovo Networking,Office Equipment,Printer,Apple,105809.83,98313.82
PROD03143,Apple Storage,Accessories,Storage,HP,141513.06,45128.95
PROD03144,Samsung Storage,Accessories,Storage,Lenovo,146820.87,38898.8
PROD03145,Canon Audio,Electronics,Audio,Logitech,2591.63,3201.6
PROD03146,Dell Mouse,Accessories,Storage,Sony,61074.57,82735.15
PROD03147,Asus Printer,Office Equipment,Networking,Lenovo,57617.57,82432.3
PROD03148,Logitech Printer,Office Equipment,Printer,Apple,52083.7,31583.37
PROD03149,Dell Storage,Accessories,Mouse,Canon,73316.72,9372.19
PROD03150,Epson Scanner,Office Equipment,Printer,Lenovo,129715.65,94544.92
PROD03151,Canon Printer,Office Equipment,Scanner,Logitech,60043.78,62421.36
PROD03152,Samsung Printer,Office Equipment,Scanner,Canon,44628.59,50406.94
PROD03153,Logitech Computers,Electronics,Audio,Apple,108049.31,31396.13
PROD03154,Canon Mobile,Electronics,Computers,Samsung,42923.2,62077.8
PROD03155,Dell Mobile,Electronics,Mobile,Samsung,108947.68,66328.06
PROD03156,Apple Mobile,Electronics,Computers,HP,70537.92,58794.88
PROD03157,Samsung Storage,Accessories,Storage,Apple,71783.14,61315.86
PROD03158,Lenovo Keyboard,Accessories,Keyboard,Sony,3805.35,71678.29
PROD03159,Asus Mobile,Electronics,Audio,Apple,73131.96,44385.55
PROD03160,Apple Mobile,Electronics,Audio,Canon,84183.44,50072.46
PROD03161,Asus Mobile,Electronics,Computers,HP,98443.57,3634.21
PROD03162,Canon Networking,Office Equipment,Printer,Asus,1948.39,93519.68
PROD03163,Asus Keyboard,Accessories,Keyboard,Apple,127934.9,61037.94
PROD03164,Apple Scanner,Office Equipment,Printer,Lenovo,112462.69,47727.04
PROD03165,Epson Computers,Electronics,Computers,Dell,43012.87,50464.63
PROD03166,Apple Printer,Office Equipment,Networking,Logitech,134383.47,89519.33
PROD03167,Epson Audio,Electronics,Computers,Samsung,100051.94,35283.41
PROD03168,Dell Audio,Electronics,Mobile,Canon,54741.62,86250.41
PROD03169,Asus Computers,Electronics,Mobile,Samsung,69806.74,86008.06
PROD03170,Lenovo Printer,Office Equipment,Networking,Canon,62939.32,80163.92
PROD03171,Dell Printer,Office Equipment,Scanner,Sony,78087.25,53844.89
PROD03172,Samsung Storage,Accessories,Storage,Canon,71727.64,59677.53
PROD03173,Asus Networking,Office Equipment,Printer,HP,132160.39,64758.15
PROD03174,Epson Storage,Accessories,Keyboard,Samsung,4969.3,29612.07
PROD03175,Asus Computers,Electronics,Audio,Logitech,2649.1,31997.64
PROD03176,Lenovo Keyboard,Accessories,Storage,Logitech,68181.29,44247.07
PROD03177,Logitech Computers,Electronics,Mobile,Apple,48594.47,28721.49
PROD03178,Sony Keyboard,Accessories,Storage,Apple,2746.04,85901.1
PROD03179,Asus Keyboard,Accessories,Mouse,Samsung,42241.88,62357.26
