SalesID,OrderDate,CustomerID,ProductID,Quantity,UnitPrice,SalesAmount,Discount,Profit
S075257,2024-10-20,CUST05556,PROD04004,6,38548.86,231293.16,,41632.77
S075258,2025-06-28,CUST04725,PROD00500,2,149422.33,298844.66,,53792.04
S075259,2025-05-14,CUST00475,PROD04807,10,1466.42,14664.2,15,2639.56
S075260,2023-09-15,CUST00894,PROD02899,2,149875.97,299751.94,10,53955.35
S075261,2023-11-18,CUST04268,PROD02931,11,90175.07,991925.77,10,178546.64
S075262,2023-06-20,CUST07397,PROD03526,12,121987.62,1463851.44,5,263493.26
S075263,2023-06-18,CUST03068,PROD00476,9,25989.22,233902.98,10,42102.54
S075264,2025-07-12,CUST08784,PROD00104,3,125309.51,375928.53,10,67667.14
S075265,2023-01-29,CUST01410,PROD01234,6,25098.84,150593.04,10,27106.75
S075266,2023-05-04,CUST07857,PROD04076,14,36594.21,512318.94,0,92217.41
S075267,2025-06-24,CUST07267,PROD00764,1,135627.99,135627.99,0,24413.04
S075268,2024-04-23,CUST03566,PROD00065,7,12525.55,87678.85,5,15782.19
S075269,2024-05-30,CUST09806,PROD03166,3,134383.47,403150.41,,72567.07
S075270,2025-06-05,CUST01958,PROD00932,1,138657.4,138657.4,5,24958.33
S075271,2024-05-18,CUST07506,PROD04225,14,100954.33,1413360.62,,254404.91
S075272,2024-05-31,CUST09508,PROD00048,7,59904.41,419330.87,5,75479.56
S075273,2025-09-17,CUST09472,PROD00958,14,146245.11,2047431.54,15,368537.68
S075274,2024-08-09,CUST03863,PROD00849,12,100606.86,1207282.32,0,217310.82
S075275,2025-04-08,CUST03229,PROD00902,8,48474.47,387795.76,,69803.24
S075276,2023-05-06,CUST09547,PROD04158,8,101657.03,813256.24,10,146386.12
S075277,2024-01-03,CUST09140,PROD03461,13,4946.89,64309.57,15,11575.72
S075278,2025-04-08,CUST00553,PROD02899,12,149875.97,1798511.64,15,323732.1
S075279,2025-10-26,CUST09497,PROD02213,8,14720.23,117761.84,,21197.13
S075280,2023-08-27,CUST08613,PROD03179,12,42241.88,506902.56,5,91242.46
S075281,2023-12-30,CUST03220,PROD00586,9,66531.09,598779.81,5,107780.37
S075282,2023-12-14,CUST06444,PROD02740,5,48996.47,244982.35,0,44096.82
S075283,2023-06-11,CUST01105,PROD04963,5,37925.34,189626.7,0,34132.81
S075284,2024-04-15,CUST04894,PROD02060,4,133819.05,535276.2,10,96349.72
S075285,2025-11-18,CUST04485,PROD01349,7,17565.6,122959.2,10,22132.66
S075286,2024-04-16,CUST03202,PROD03947,6,1257.99,7547.94,5,1358.63
S075287,2025-10-10,CUST02755,PROD04346,4,134618.31,538473.24,10,96925.18
S075288,2025-01-26,CUST01476,PROD02676,7,67797.15,474580.05,0,85424.41
S075289,2024-09-19,CUST07690,PROD04167,8,39666.75,317334.0,,57120.12
S075290,2023-08-11,CUST06152,PROD00270,11,65279.11,718070.21,10,129252.64
S075291,2025-09-15,CUST01560,PROD00476,1,25989.22,25989.22,10,4678.06
S075292,2024-07-15,CUST02466,PROD00647,10,81015.56,810155.6,0,145828.01
S075293,2025-05-08,CUST02387,PROD01959,13,88098.47,1145280.11,15,206150.42
S075294,2024-07-19,CUST01831,PROD02747,13,9234.69,120050.97,10,21609.17
S075295,2025-12-11,CUST07772,PROD03080,7,103385.71,723699.97,0,130265.99
S075296,2023-07-31,CUST00599,PROD03130,9,41542.55,373882.95,10,67298.93
S075297,2025-03-26,CUST09532,PROD02165,4,39760.18,159040.72,0,28627.33
S075298,2023-04-20,CUST04899,PROD01183,4,48964.26,195857.04,0,35254.27
S075299,2023-06-29,CUST04315,PROD04404,2,70373.79,140747.58,,25334.56
S075300,2024-08-20,CUST06762,PROD00593,2,149442.85,298885.7,,53799.43
S075301,2024-04-12,CUST01618,PROD01040,1,147679.04,147679.04,,26582.23
S075302,2025-11-24,CUST07634,PROD00996,6,21499.89,128999.34,5,23219.88
S075303,2025-09-21,CUST00954,PROD02737,8,3219.1,25752.8,0,4635.5
S075304,2023-03-01,CUST09678,PROD00633,10,144380.79,1443807.9,0,259885.42
S075305,2024-05-17,CUST06519,PROD01158,7,142328.19,996297.33,,179333.52
S075306,2025-04-16,CUST09995,PROD04211,7,45024.32,315170.24,10,56730.64
S075307,2025-07-31,CUST01497,PROD04782,13,72479.08,942228.04,,169601.05
S075308,2024-12-20,CUST05936,PROD03809,14,40760.96,570653.44,0,102717.62
S075309,2024-06-08,CUST07094,PROD03322,14,139127.58,1947786.12,,350601.5
S075310,2025-11-20,CUST04918,PROD04429,12,76913.7,922964.4,5,166133.59
S075311,2024-01-11,CUST01234,PROD00528,1,123383.07,123383.07,0,22208.95
S075312,2023-03-23,CUST02325,PROD04776,13,56512.61,734663.93,5,132239.51
S075313,2025-08-07,CUST07516,PROD02339,10,48568.86,485688.6,5,87423.95
S075314,2024-11-21,CUST06014,PROD02545,13,109832.72,1427825.36,,257008.56
S075315,2023-02-15,CUST07905,PROD01370,9,38113.9,343025.1,10,61744.52
S075316,2023-04-16,CUST05879,PROD01860,14,139767.89,1956750.46,5,352215.08
S075317,2025-10-23,CUST05476,PROD00816,7,94428.68,661000.76,,118980.14
S075318,2023-03-20,CUST09200,PROD03367,2,24338.94,48677.88,5,8762.02
S075319,2025-01-14,CUST02019,PROD03306,10,87806.59,878065.9,5,158051.86
S075320,2025-05-26,CUST09052,PROD00124,1,33209.21,33209.21,5,5977.66
S075321,2024-11-04,CUST00241,PROD02304,1,98358.98,98358.98,0,17704.62
S075322,2025-05-14,CUST04045,PROD01030,3,135198.52,405595.56,5,73007.2
S075323,2023-06-07,CUST06273,PROD04991,9,83615.25,752537.25,15,135456.7
S075324,2025-06-06,CUST06419,PROD02057,6,102248.1,613488.6,5,110427.95
S075325,2025-11-14,CUST09127,PROD04428,3,130466.31,391398.93,,70451.81
S075326,2024-10-12,CUST04765,PROD00715,12,753.47,9041.64,10,1627.5
S075327,2024-12-11,CUST07633,PROD01430,10,104538.83,1045388.3,15,188169.89
S075328,2024-01-17,CUST07420,PROD01475,11,60843.52,669278.72,,120470.17
S075329,2023-04-16,CUST05832,PROD03310,10,9912.62,99126.2,5,17842.72
S075330,2025-02-20,CUST09163,PROD03915,13,148366.48,1928764.24,0,347177.56
S075331,2023-02-17,CUST07583,PROD00265,2,39380.33,78760.66,0,14176.92
S075332,2025-10-20,CUST05522,PROD04190,11,8621.65,94838.15,5,17070.87
S075333,2025-03-28,CUST06682,PROD00008,12,98296.09,1179553.08,15,212319.55
S075334,2025-10-16,CUST00920,PROD02854,1,34135.18,34135.18,0,6144.33
S075335,2024-01-05,CUST09655,PROD01337,4,78595.96,314383.84,15,56589.09
S075336,2024-10-12,CUST07232,PROD03909,13,137192.92,1783507.96,10,321031.43
S075337,2025-10-29,CUST05671,PROD00180,10,68864.27,688642.7,0,123955.69
S075338,2025-10-24,CUST09597,PROD02904,13,65423.95,850511.35,,153092.04
S075339,2024-09-28,CUST06792,PROD00123,10,54836.0,548360.0,15,98704.8
S075340,2024-09-27,CUST06375,PROD04856,5,138056.13,690280.65,15,124250.52
S075341,2023-07-29,CUST02244,PROD01649,3,130032.75,390098.25,10,70217.68
S075342,2025-11-15,CUST04333,PROD04223,10,144425.45,1444254.5,0,259965.81
S075343,2025-01-02,CUST09457,PROD02796,10,42492.74,424927.4,0,76486.93
S075344,2023-10-30,CUST09150,PROD00350,3,50779.59,152338.77,5,27420.98
S075345,2025-11-05,CUST03546,PROD00594,10,15119.5,151195.0,0,27215.1
S075346,2023-06-08,CUST03317,PROD04120,1,11799.4,11799.4,15,2123.89
S075347,2023-12-24,CUST09275,PROD04490,6,21976.19,131857.14,10,23734.29
S075348,2023-09-07,CUST05780,PROD04544,11,60830.8,669138.8,10,120444.98
S075349,2023-09-16,CUST03757,PROD04173,12,9179.43,110153.16,0,19827.57
S075350,2024-09-17,CUST06783,PROD02235,13,49661.53,645599.89,0,116207.98
S075351,2025-04-14,CUST07933,PROD04906,5,112028.12,560140.6,0,100825.31
S075352,2025-07-25,CUST07158,PROD00477,3,16279.53,48838.59,5,8790.95
S075353,2024-04-09,CUST03130,PROD01339,10,76565.99,765659.9,,137818.78
S075354,2025-09-19,CUST07761,PROD00233,9,62902.39,566121.51,15,101901.87
S075355,2024-06-04,CUST04220,PROD04925,3,110657.11,331971.33,,59754.84
S075356,2023-03-04,CUST02025,PROD03960,1,134186.91,134186.91,0,24153.64
S075357,2025-02-25,CUST05955,PROD03668,6,11411.0,68466.0,,12323.88
S075358,2023-09-22,CUST05185,PROD03525,5,63011.64,315058.2,,56710.48
S075359,2025-06-18,CUST03185,PROD00757,11,30988.4,340872.4,15,61357.03
S075360,2023-02-03,CUST03183,PROD02827,4,79391.98,317567.92,0,57162.23
S075361,2024-04-02,CUST04109,PROD04556,11,45077.12,495848.32,,89252.7
S075362,2024-04-26,CUST08943,PROD03365,2,86949.41,173898.82,0,31301.79
S075363,2023-09-14,CUST07036,PROD02032,8,66311.35,530490.8,,95488.34
S075364,2025-07-20,CUST09699,PROD00688,5,115585.28,577926.4,10,104026.75
S075365,2023-10-30,CUST05261,PROD02101,8,90730.19,725841.52,,130651.47
S075366,2024-03-15,CUST01022,PROD03002,4,88792.34,355169.36,15,63930.48
S075367,2025-06-13,CUST07761,PROD04803,13,24168.76,314193.88,15,56554.9
S075368,2023-06-07,CUST03121,PROD02799,6,59735.85,358415.1,15,64514.72
S075369,2023-04-27,CUST03767,PROD03894,4,83057.98,332231.92,10,59801.75
S075370,2023-12-11,CUST05843,PROD00892,8,104565.45,836523.6,,150574.25
S075371,2025-01-08,CUST09834,PROD00966,2,59435.17,118870.34,0,21396.66
S075372,2025-06-08,CUST09113,PROD04939,4,147776.66,591106.64,15,106399.2
S075373,2025-07-20,CUST02682,PROD02516,2,52069.35,104138.7,15,18744.97
S075374,2023-01-18,CUST07161,PROD03766,4,24280.82,97123.28,,17482.19
S075375,2025-11-24,CUST01787,PROD03210,8,84338.12,674704.96,0,121446.89
S075376,2025-04-27,CUST03038,PROD02597,2,33755.96,67511.92,15,12152.15
S075377,2025-05-17,CUST03672,PROD00153,12,147864.4,1774372.8,,319387.1
S075378,2025-05-24,CUST06837,PROD03590,3,133031.48,399094.44,,71837.0
S075379,2024-03-06,CUST04098,PROD04368,12,122467.04,1469604.48,5,264528.81
S075380,2024-04-23,CUST05822,PROD01650,10,137638.77,1376387.7,15,247749.79
S075381,2025-11-29,CUST08894,PROD00671,4,82502.36,330009.44,5,59401.7
S075382,2024-10-11,CUST01961,PROD03872,7,15970.73,111795.11,,20123.12
S075383,2024-09-25,CUST07023,PROD02391,8,137665.56,1101324.48,15,198238.41
S075384,2025-03-15,CUST01074,PROD01263,8,27265.0,218120.0,15,39261.6
S075385,2023-06-24,CUST02748,PROD01855,5,79940.68,399703.4,10,71946.61
S075386,2023-03-17,CUST04832,PROD00447,10,128760.62,1287606.2,5,231769.12
S075387,2024-05-04,CUST02148,PROD04647,13,2232.88,29027.44,,5224.94
S075388,2023-07-20,CUST04303,PROD00556,10,138449.97,1384499.7,5,249209.95
S075389,2024-10-25,CUST06048,PROD01988,11,75272.17,827993.87,0,149038.9
S075390,2024-06-25,CUST02960,PROD02763,1,106779.21,106779.21,10,19220.26
S075391,2025-08-06,CUST05134,PROD00376,5,60872.8,304364.0,10,54785.52
S075392,2024-09-21,CUST08445,PROD04039,1,106045.13,106045.13,,19088.12
S075393,2023-01-09,CUST08974,PROD02390,8,37122.71,296981.68,0,53456.7
S075394,2023-12-10,CUST01417,PROD04040,7,82554.51,577881.57,15,104018.68
S075395,2023-10-27,CUST03819,PROD04654,12,81325.56,975906.72,10,175663.21
S075396,2025-09-11,CUST05743,PROD03167,2,100051.94,200103.88,,36018.7
S075397,2025-09-17,CUST04506,PROD01659,5,118326.39,591631.95,15,106493.75
S075398,2025-03-27,CUST03541,PROD03958,9,66778.87,601009.83,15,108181.77
S075399,2025-06-03,CUST05521,PROD03271,8,133809.43,1070475.44,,192685.58
S075400,2024-03-29,CUST06632,PROD00234,6,19184.97,115109.82,10,20719.77
S075401,2024-09-22,CUST07831,PROD03294,14,46998.91,657984.74,,118437.25
S075402,2025-10-21,CUST06460,PROD01296,14,45456.71,636393.94,0,114550.91
S075403,2024-08-23,CUST04928,PROD00320,10,81665.34,816653.4,,146997.61
S075404,2024-11-22,CUST06490,PROD03485,6,19140.14,114840.84,,20671.35
S075405,2023-04-07,CUST01542,PROD04458,3,85680.1,257040.3,15,46267.25
S075406,2025-04-04,CUST08342,PROD02358,4,39431.68,157726.72,10,28390.81
S075407,2024-12-26,CUST07432,PROD02759,5,129154.65,645773.25,10,116239.18
S075408,2025-10-20,CUST06228,PROD04956,2,91620.11,183240.22,0,32983.24
S075409,2025-09-19,CUST03777,PROD04498,9,66257.48,596317.32,5,107337.12
S075410,2023-10-07,CUST01798,PROD03534,1,149672.66,149672.66,10,26941.08
S075411,2024-03-15,CUST07049,PROD04193,4,80929.86,323719.44,10,58269.5
S075412,2025-03-15,CUST09301,PROD01024,11,103456.73,1138024.03,0,204844.33
S075413,2023-02-24,CUST04817,PROD04860,1,46131.32,46131.32,,8303.64
S075414,2024-09-29,CUST02192,PROD01209,6,145583.77,873502.62,10,157230.47
S075415,2023-01-03,CUST06116,PROD04533,2,52298.79,104597.58,,18827.56
S075416,2025-04-05,CUST03749,PROD00707,2,108170.17,216340.34,15,38941.26
S075417,2025-02-08,CUST06935,PROD01115,2,60930.74,121861.48,15,21935.07
S075418,2024-04-20,CUST09416,PROD00348,11,47431.95,521751.45,10,93915.26
S075419,2023-03-24,CUST08005,PROD02304,3,98358.98,295076.94,10,53113.85
S075420,2024-09-02,CUST02069,PROD04058,6,24535.32,147211.92,15,26498.15
S075421,2024-06-26,CUST05677,PROD04924,10,147187.65,1471876.5,,264937.77
S075422,2023-06-01,CUST07013,PROD04960,8,145048.73,1160389.84,10,208870.17
S075423,2024-02-28,CUST05211,PROD03025,14,12246.18,171446.52,15,30860.37
S075424,2024-05-07,CUST05871,PROD02526,14,30659.73,429236.22,10,77262.52
S075425,2023-06-04,CUST04208,PROD00045,11,108607.07,1194677.77,10,215042.0
S075426,2023-11-12,CUST05846,PROD00260,7,73067.26,511470.82,0,92064.75
S075427,2025-05-25,CUST07381,PROD01388,14,43361.09,607055.26,0,109269.95
S075428,2024-03-03,CUST06317,PROD04889,2,146799.33,293598.66,15,52847.76
S075429,2024-10-28,CUST03827,PROD02538,6,61003.37,366020.22,0,65883.64
S075430,2023-03-20,CUST03311,PROD02558,12,108193.82,1298325.84,10,233698.65
S075431,2024-01-14,CUST09849,PROD00814,10,122511.57,1225115.7,10,220520.83
S075432,2024-01-20,CUST03357,PROD01081,11,17530.32,192833.52,5,34710.03
S075433,2023-11-26,CUST00428,PROD04975,9,2482.34,22341.06,15,4021.39
S075434,2025-01-14,CUST07546,PROD00355,8,118337.1,946696.8,15,170405.42
S075435,2024-09-03,CUST07530,PROD00071,11,10864.48,119509.28,15,21511.67
S075436,2023-02-05,CUST08678,PROD01668,9,21257.56,191318.04,10,34437.25
S075437,2023-02-01,CUST02706,PROD04286,10,84505.42,845054.2,,152109.76
S075438,2023-06-14,CUST09358,PROD04090,13,135634.51,1763248.63,15,317384.75
S075439,2023-11-04,CUST07802,PROD04715,2,15619.27,31238.54,0,5622.94
S075440,2023-06-23,CUST04129,PROD01269,11,113684.21,1250526.31,,225094.74
S075441,2025-02-26,CUST04224,PROD04468,5,69021.71,345108.55,,62119.54
S075442,2025-08-15,CUST09948,PROD01758,10,80994.59,809945.9,10,145790.26
S075443,2024-12-23,CUST02534,PROD02453,13,65088.46,846149.98,5,152307.0
S075444,2024-05-25,CUST00336,PROD04782,13,72479.08,942228.04,,169601.05
S075445,2024-08-28,CUST02327,PROD04215,11,127454.97,1402004.67,15,252360.84
S075446,2023-09-23,CUST03567,PROD02764,13,47768.33,620988.29,15,111777.89
S075447,2024-08-28,CUST08466,PROD00805,10,67097.63,670976.3,15,120775.73
S075448,2023-03-02,CUST03675,PROD02897,7,51142.43,357997.01,5,64439.46
S075449,2024-01-21,CUST04163,PROD03361,5,11920.8,59604.0,15,10728.72
S075450,2023-11-02,CUST01886,PROD04212,9,84226.07,758034.63,,136446.23
S075451,2025-01-15,CUST05077,PROD02490,2,9859.01,19718.02,,3549.24
S075452,2023-12-04,CUST04938,PROD04135,13,45949.57,597344.41,,107521.99
S075453,2025-06-30,CUST08018,PROD00858,3,83976.8,251930.4,0,45347.47
S075454,2023-03-12,CUST00262,PROD02730,5,130936.72,654683.6,10,117843.05
S075455,2025-07-29,CUST03354,PROD00930,4,67587.24,270348.96,15,48662.81
S075456,2024-05-22,CUST04793,PROD00556,1,138449.97,138449.97,0,24920.99
S075457,2024-08-12,CUST01482,PROD01375,10,147204.05,1472040.5,10,264967.29
S075458,2023-08-14,CUST05276,PROD02205,13,117907.78,1532801.14,,275904.21
S075459,2023-07-25,CUST02758,PROD01477,6,10312.45,61874.7,0,11137.45
S075460,2025-10-09,CUST01019,PROD02791,4,116620.45,466481.8,,83966.72
S075461,2025-05-23,CUST05785,PROD00013,13,132804.76,1726461.88,15,310763.14
S075462,2025-06-07,CUST04225,PROD04027,1,52916.07,52916.07,0,9524.89
S075463,2023-09-24,CUST06906,PROD02381,1,43130.63,43130.63,15,7763.51
S075464,2024-05-28,CUST05084,PROD03444,8,122574.22,980593.76,0,176506.88
S075465,2024-05-21,CUST06897,PROD02777,5,19568.66,97843.3,10,17611.79
S075466,2025-07-02,CUST06756,PROD04004,6,38548.86,231293.16,,41632.77
S075467,2023-08-24,CUST07923,PROD00705,9,2657.15,23914.35,5,4304.58
S075468,2023-10-11,CUST00992,PROD02778,3,101343.58,304030.74,5,54725.53
S075469,2023-08-30,CUST06045,PROD02290,11,16551.66,182068.26,,32772.29
S075470,2023-03-21,CUST00843,PROD04267,9,108908.05,980172.45,5,176431.04
S075471,2023-07-12,CUST01775,PROD02655,14,139423.1,1951923.4,10,351346.21
S075472,2024-08-19,CUST08690,PROD01328,3,65139.01,195417.03,15,35175.07
S075473,2024-08-30,CUST05071,PROD00139,11,147064.33,1617707.63,0,291187.37
S075474,2024-01-28,CUST03318,PROD02061,1,73064.84,73064.84,5,13151.67
S075475,2024-11-20,CUST09203,PROD00363,4,149673.7,598694.8,5,107765.06
S075476,2023-03-04,CUST00163,PROD02913,9,126413.57,1137722.13,15,204789.98
S075477,2025-09-22,CUST04434,PROD03260,5,15062.64,75313.2,10,13556.38
S075478,2023-07-24,CUST08956,PROD03948,3,27106.69,81320.07,0,14637.61
S075479,2025-10-30,CUST08682,PROD02737,1,3219.1,3219.1,10,579.44
S075480,2023-10-28,CUST07107,PROD03107,13,147610.41,1918935.33,,345408.36
S075481,2025-09-04,CUST04445,PROD01207,10,60791.13,607911.3,10,109424.03
S075482,2023-02-17,CUST01192,PROD01655,3,49302.9,147908.7,10,26623.57
S075483,2025-08-22,CUST01616,PROD04489,3,25216.07,75648.21,0,13616.68
S075484,2023-01-25,CUST05119,PROD02154,6,45198.6,271191.6,0,48814.49
S075485,2024-02-13,CUST02510,PROD03913,14,65591.51,918281.14,,165290.61
S075486,2025-01-04,CUST00196,PROD02711,10,81008.5,810085.0,10,145815.3
S075487,2023-12-09,CUST04276,PROD01102,8,5190.47,41523.76,0,7474.28
S075488,2025-02-07,CUST06181,PROD02536,9,144071.2,1296640.8,15,233395.34
S075489,2025-08-16,CUST07316,PROD04414,13,87434.56,1136649.28,5,204596.87
S075490,2024-07-25,CUST08981,PROD03906,14,26461.61,370462.54,10,66683.26
S075491,2025-03-08,CUST02170,PROD00556,13,138449.97,1799849.61,10,323972.93
S075492,2023-07-28,CUST04710,PROD03140,6,135089.57,810537.42,,145896.74
S075493,2023-05-15,CUST08401,PROD03817,12,146099.49,1753193.88,0,315574.9
S075494,2025-04-17,CUST01150,PROD04403,8,147786.85,1182294.8,15,212813.06
S075495,2023-07-06,CUST02115,PROD02135,3,146185.93,438557.79,10,78940.4
S075496,2024-06-27,CUST03446,PROD04357,13,102571.16,1333425.08,0,240016.51
S075497,2024-06-29,CUST08375,PROD03222,4,21714.11,86856.44,,15634.16
S075498,2023-04-12,CUST08752,PROD00063,2,19058.84,38117.68,0,6861.18
S075499,2024-03-08,CUST06840,PROD01204,5,49215.12,246075.6,10,44293.61
S075500,2024-12-09,CUST00100,PROD04013,5,143104.77,715523.85,15,128794.29
S075501,2023-12-13,CUST08927,PROD00206,7,73655.14,515585.98,,92805.48
S075502,2025-05-18,CUST08523,PROD01217,9,106159.34,955434.06,5,171978.13
S075503,2024-09-16,CUST09856,PROD03796,10,70266.12,702661.2,5,126479.02
S075504,2023-01-16,CUST09470,PROD04459,2,16806.81,33613.62,5,6050.45
S075505,2023-06-30,CUST09364,PROD04761,14,118923.34,1664926.76,,299686.82
S075506,2025-01-28,CUST08141,PROD04679,7,134760.12,943320.84,15,169797.75
S075507,2024-03-18,CUST01464,PROD03873,3,28183.27,84549.81,0,15218.97
S075508,2025-03-05,CUST04489,PROD03861,11,43022.57,473248.27,15,85184.69
S075509,2025-06-13,CUST02173,PROD03905,9,20340.58,183065.22,10,32951.74
S075510,2023-05-17,CUST03155,PROD04422,4,39593.36,158373.44,0,28507.22
S075511,2025-11-06,CUST03217,PROD01484,7,49246.23,344723.61,,62050.25
S075512,2025-01-13,CUST09230,PROD04225,3,100954.33,302862.99,15,54515.34
S075513,2023-02-24,CUST06697,PROD04455,13,5746.05,74698.65,5,13445.76
S075514,2023-05-05,CUST09425,PROD02601,13,134240.92,1745131.96,5,314123.75
S075515,2025-11-22,CUST01915,PROD00154,11,66178.58,727964.38,5,131033.59
S075516,2024-11-04,CUST00730,PROD03091,3,123061.28,369183.84,5,66453.09
S075517,2025-05-24,CUST06667,PROD02800,12,16312.88,195754.56,,35235.82
S075518,2025-12-17,CUST06644,PROD02904,9,65423.95,588815.55,,105986.8
S075519,2024-12-04,CUST09961,PROD03074,7,90790.71,635534.97,0,114396.29
S075520,2024-10-07,CUST01101,PROD00072,12,145883.84,1750606.08,5,315109.09
S075521,2024-06-21,CUST05204,PROD01265,6,93790.22,562741.32,,101293.44
S075522,2025-11-29,CUST05364,PROD00055,1,36440.81,36440.81,,6559.35
S075523,2023-08-06,CUST08352,PROD02663,10,39463.98,394639.8,,71035.16
S075524,2023-03-14,CUST01950,PROD00960,6,147223.97,883343.82,10,159001.89
S075525,2024-05-06,CUST00718,PROD00257,8,104614.07,836912.56,0,150644.26
S075526,2024-07-26,CUST00701,PROD01683,2,38517.76,77035.52,10,13866.39
S075527,2025-06-22,CUST00057,PROD00719,7,10014.52,70101.64,15,12618.3
S075528,2024-03-26,CUST01669,PROD01638,11,16292.85,179221.35,,32259.84
S075529,2023-11-09,CUST03223,PROD01020,13,83095.42,1080240.46,15,194443.28
S075530,2024-08-19,CUST00689,PROD03466,6,107366.88,644201.28,10,115956.23
S075531,2025-01-06,CUST06024,PROD00178,7,104502.86,731520.02,5,131673.6
S075532,2024-03-18,CUST09660,PROD03365,14,86949.41,1217291.74,0,219112.51
S075533,2023-10-02,CUST08734,PROD02893,4,127147.49,508589.96,5,91546.19
S075534,2023-08-17,CUST08765,PROD02838,11,106584.37,1172428.07,0,211037.05
S075535,2023-08-18,CUST09527,PROD04754,1,124097.94,124097.94,15,22337.63
S075536,2024-01-10,CUST01781,PROD02701,12,136468.95,1637627.4,5,294772.93
S075537,2024-01-13,CUST03809,PROD04433,11,20183.55,222019.05,5,39963.43
S075538,2023-01-27,CUST01930,PROD04680,7,93849.63,656947.41,0,118250.53
S075539,2024-07-01,CUST00587,PROD02397,14,66181.07,926534.98,15,166776.3
S075540,2024-01-01,CUST01591,PROD02875,12,25576.51,306918.12,,55245.26
S075541,2025-02-11,CUST03410,PROD02584,9,52283.7,470553.3,10,84699.59
S075542,2023-10-22,CUST09759,PROD03196,11,126274.29,1389017.19,0,250023.09
S075543,2023-05-03,CUST01088,PROD01929,8,91028.98,728231.84,0,131081.73
S075544,2024-11-30,CUST00751,PROD01373,5,28649.93,143249.65,10,25784.94
S075545,2023-10-27,CUST04274,PROD01071,1,134674.32,134674.32,10,24241.38
S075546,2024-11-29,CUST05244,PROD02979,8,25761.13,206089.04,0,37096.03
S075547,2025-12-02,CUST03034,PROD03146,12,61074.57,732894.84,5,131921.07
S075548,2025-01-28,CUST06954,PROD00744,2,62549.41,125098.82,0,22517.79
S075549,2024-02-08,CUST08493,PROD02680,8,49568.0,396544.0,15,71377.92
S075550,2023-03-18,CUST02325,PROD00086,9,52937.53,476437.77,0,85758.8
S075551,2024-11-06,CUST07852,PROD01560,14,79624.28,1114739.92,5,200653.19
S075552,2025-08-05,CUST09124,PROD04851,7,52498.12,367486.84,,66147.63
