Transaction_ID,Account_ID,Transaction_Date,Transaction_Amount,Transaction_Type
6447,3477,2024-11-04,233540.9,Debit
6448,1832,2024-12-13,64201.6,Credit
6449,1223,2025-08-02,113383.02,Credit
6450,1737,2025-08-08,46209.79,Debit
6451,3395,2025-10-01,190173.51,Credit
6452,867,2025-09-18,90671.97,Debit
6453,3676,2024-11-03,220800.23,Credit
6454,1719,2024-12-29,153337.24,Debit
6455,3624,2025-12-10,103139.93,Credit
6456,1652,2025-01-02,172305.99,Credit
6457,1854,2026-01-08,109613.61,Credit
6458,942,2024-09-30,104316.63,Credit
6459,1708,2025-02-06,199052.57,Debit
6460,2326,2024-11-03,107679.17,Credit
6461,3223,2026-01-29,195279.23,Debit
6462,4519,2025-01-11,201516.3,Debit
6463,661,2025-06-28,203621.56,Credit
6464,1854,2026-03-01,192993.03,Debit
6465,881,2025-02-21,213689.58,Credit
6466,1590,2024-10-20,30883.0,Debit
6467,263,2025-10-28,42355.61,Credit
6468,2293,2025-04-08,14824.43,Credit
6469,4105,2026-02-18,11581.8,Debit
6470,133,2024-09-17,89290.2,Credit
6471,4758,2026-02-24,143919.02,Debit
6472,3179,2025-08-03,66279.04,Credit
6473,118,2025-03-31,105686.47,Debit
6474,1150,2025-03-11,24198.33,Debit
6475,4475,2025-01-12,7238.99,Debit
6476,2013,2025-12-21,186301.09,Credit
6477,1090,2025-09-20,88694.58,Credit
6478,680,2025-04-13,107642.82,Credit
6479,3274,2025-07-23,110567.42,Debit
6480,986,2025-10-02,95605.01,Credit
6481,1125,2024-05-26,212572.91,Debit
6482,1602,2026-02-12,53760.01,Debit
6483,137,2024-11-12,97825.88,Credit
6484,4366,2025-05-29,192172.67,Credit
6485,2708,2026-01-16,85625.85,Credit
6486,2140,2025-08-04,139860.47,Credit
6487,1964,2024-09-16,144796.08,Debit
6488,58,2026-02-19,224741.81,Credit
6489,4843,2025-06-11,120678.66,Credit
6490,1523,2025-06-25,132701.06,Credit
6491,2042,2025-09-01,65604.22,Debit
6492,661,2025-02-17,34861.7,Credit
6493,1817,2024-07-27,174700.1,Debit
6494,3633,2025-04-15,238080.91,Credit
6495,3549,2024-08-15,102158.06,Credit
6496,2365,2024-09-15,39137.52,Credit
6497,3150,2025-02-02,147561.58,Debit
6498,2755,2026-03-14,222548.85,Debit
6499,3386,2024-08-05,145126.4,Debit
6500,3521,2024-10-08,180708.53,Credit
6501,86,2024-10-19,226954.32,Credit
6502,1013,2026-03-25,81978.47,Credit
6503,2934,2025-02-28,27980.05,Debit
6504,475,2025-05-05,107451.98,Credit
6505,1197,2024-12-06,172228.52,Credit
6506,2484,2025-09-07,1893.71,Credit
6507,1535,2025-10-19,54209.52,Debit
6508,4195,2026-02-01,172664.03,Credit
6509,2241,2025-01-04,86275.22,Credit
6510,4724,2025-04-07,141385.71,Credit
6511,2969,2025-04-28,115953.23,Debit
6512,1319,2024-05-14,144783.95,Debit
6513,973,2025-10-09,23916.95,Debit
6514,3752,2024-11-03,70322.21,Credit
6515,105,2025-12-05,10805.58,Debit
6516,3195,2025-02-06,103600.0,Credit
6517,2485,2025-09-06,1436.91,Debit
6518,3252,2024-09-16,206960.74,Debit
6519,1340,2025-04-23,230004.65,Debit
6520,3418,2024-08-12,142192.32,Debit
6521,4853,2024-08-25,165150.87,Debit
6522,2643,2026-04-12,164345.93,Credit
6523,3970,2024-09-02,91696.41,Debit
6524,2027,2024-07-04,76275.16,Credit
6525,4549,2025-06-02,77015.35,Debit
6526,3350,2025-05-16,161668.27,Debit
6527,1712,2026-01-24,60472.75,Credit
6528,4769,2024-11-02,241310.54,Credit
6529,2118,2026-01-09,210882.29,Credit
6530,688,2026-03-16,176221.55,Debit
6531,2225,2024-08-06,71080.05,Credit
6532,747,2025-07-22,2304.14,Credit
6533,1642,2024-07-02,116835.9,Debit
6534,886,2025-10-25,206250.65,Credit
6535,3439,2024-06-21,184156.45,Credit
6536,2887,2024-07-09,28899.13,Credit
6537,2311,2024-07-25,159427.74,Credit
6538,3579,2024-12-08,104342.04,Credit
6539,4839,2026-04-03,209501.7,Debit
6540,4334,2025-03-17,143318.46,Credit
6541,2866,2024-12-25,107589.16,Debit
6542,1161,2025-03-14,58895.81,Credit
6543,2023,2024-08-10,53049.73,Debit
6544,3093,2025-01-06,184896.84,Debit
6545,2762,2026-02-02,134609.55,Debit
6546,856,2024-10-31,178226.4,Credit
6547,194,2024-10-20,55603.88,Credit
6548,1456,2024-11-06,149213.25,Credit
6549,3436,2026-01-01,64221.29,Debit
6550,2692,2025-02-10,51940.3,Debit
6551,2518,2025-03-11,118068.06,Debit
6552,181,2025-03-14,46939.1,Credit
6553,2926,2025-01-11,78275.46,Credit
6554,2100,2025-01-03,136400.11,Debit
6555,55,2025-12-26,26585.79,Debit
6556,4775,2024-05-13,237922.73,Credit
6557,1653,2025-02-18,3263.93,Debit
6558,584,2025-10-04,147758.03,Debit
6559,3704,2025-04-25,103043.5,Debit
6560,1629,2025-07-18,230736.08,Debit
6561,4652,2026-03-06,94427.05,Credit
6562,4457,2024-09-22,42333.0,Credit
6563,4962,2025-06-25,4974.53,Credit
6564,2937,2024-12-03,124458.55,Debit
6565,4071,2024-06-17,209736.87,Credit
6566,3586,2024-07-03,248852.69,Debit
6567,3405,2025-08-13,72500.76,Credit
6568,872,2025-10-09,133769.62,Credit
6569,697,2025-04-15,179874.81,Credit
6570,3700,2025-02-03,131358.28,Credit
6571,2708,2024-12-30,115461.05,Debit
6572,2658,2025-04-10,213424.45,Debit
6573,4893,2024-06-01,196431.24,Debit
6574,3605,2026-04-21,179701.83,Credit
6575,3747,2024-05-29,225118.91,Credit
6576,619,2025-02-13,43183.84,Debit
6577,1866,2026-03-27,119686.78,Credit
6578,4296,2025-06-09,138795.12,Debit
6579,4948,2024-12-08,38864.78,Debit
6580,4318,2025-02-19,56210.13,Credit
6581,2150,2025-06-09,193442.54,Credit
6582,2386,2024-07-23,129930.48,Credit
6583,3430,2025-01-26,101838.62,Debit
6584,3890,2026-02-20,71958.73,Debit
6585,3816,2025-08-13,89573.42,Debit
6586,181,2025-02-07,94665.14,Credit
6587,256,2026-01-20,16879.06,Credit
6588,12,2025-11-18,53893.98,Credit
6589,411,2025-06-04,149922.84,Debit
6590,1441,2024-08-10,105598.7,Credit
6591,2181,2024-06-03,867.45,Debit
6592,1934,2025-12-19,189107.45,Debit
6593,4435,2024-09-03,159001.34,Debit
6594,689,2026-04-23,77298.54,Debit
6595,3497,2024-08-06,9403.42,Debit
6596,741,2025-03-18,14854.88,Debit
6597,4630,2024-08-23,17877.79,Debit
6598,2937,2025-02-02,135115.86,Debit
6599,3139,2025-09-25,4988.86,Credit
6600,1241,2025-05-04,223795.72,Credit
6601,920,2025-03-11,179602.23,Debit
6602,3928,2025-04-16,125156.6,Debit
6603,4007,2024-08-17,159556.89,Debit
6604,1174,2025-09-04,81399.6,Debit
6605,3768,2025-07-02,169674.19,Debit
6606,2575,2025-05-26,57950.28,Debit
6607,2151,2026-03-14,105003.14,Credit
6608,360,2024-10-08,132258.82,Debit
6609,1117,2024-08-26,131956.16,Debit
6610,3524,2025-06-16,183801.87,Credit
6611,2411,2025-08-02,143571.48,Debit
6612,3430,2025-08-28,95767.24,Debit
6613,2045,2025-12-02,46928.95,Credit
6614,2410,2024-08-29,97362.52,Debit
6615,2079,2025-04-03,182844.24,Credit
6616,2980,2026-01-17,103928.24,Credit
6617,4132,2025-06-26,8555.12,Credit
6618,1462,2025-09-16,150506.05,Debit
6619,2162,2026-02-09,113864.68,Credit
6620,4003,2024-10-27,148009.96,Debit
6621,684,2026-01-31,105702.33,Debit
6622,3357,2025-12-22,187100.79,Credit
6623,428,2026-01-01,63058.45,Debit
6624,1272,2024-06-27,82382.68,Credit
6625,4914,2025-01-13,143213.16,Credit
6626,211,2024-12-27,85691.13,Credit
6627,1538,2024-10-21,188066.91,Debit
6628,2031,2026-04-03,60619.16,Credit
6629,2479,2024-09-02,64369.85,Debit
6630,301,2025-02-03,106539.7,Credit
6631,3476,2024-12-05,204039.62,Credit
6632,1072,2024-12-17,125044.07,Debit
6633,3436,2024-12-10,59792.39,Debit
6634,1126,2024-08-14,59725.06,Credit
6635,4315,2025-07-23,99710.54,Debit
6636,4293,2025-03-31,208439.97,Credit
6637,949,2025-06-29,55141.15,Debit
6638,106,2026-04-05,190270.89,Credit
6639,1190,2025-05-29,27326.41,Debit
6640,971,2025-03-20,2602.69,Debit
6641,1970,2024-12-03,72814.54,Credit
6642,147,2025-02-21,231781.0,Credit
6643,3753,2024-09-05,139801.97,Credit
6644,2112,2025-01-05,109193.71,Credit
6645,3530,2025-12-13,161758.83,Credit
6646,2922,2025-03-08,23991.21,Debit
6647,2714,2024-11-30,125912.88,Debit
6648,571,2024-12-17,22850.26,Debit
6649,1201,2024-09-10,131207.51,Debit
6650,1322,2024-12-07,174531.24,Credit
6651,2947,2024-06-06,167064.54,Credit
6652,1404,2024-07-03,133129.23,Debit
6653,33,2025-04-13,74796.8,Debit
6654,2996,2026-01-12,48638.17,Credit
6655,1681,2024-12-13,221038.39,Debit
6656,1439,2024-11-30,20922.74,Debit
6657,4603,2026-02-26,80849.76,Credit
6658,4201,2025-12-25,186593.12,Debit
6659,45,2025-01-31,127270.79,Credit
6660,3100,2024-06-18,117781.4,Credit
6661,3779,2024-08-04,182517.71,Debit
6662,563,2025-06-06,98815.87,Debit
6663,1672,2025-04-08,8708.62,Debit
6664,4542,2025-01-08,168490.18,Debit
6665,2801,2024-06-18,183246.91,Debit
6666,1062,2025-05-18,223103.92,Credit
6667,3413,2026-04-23,205592.95,Credit
6668,1887,2025-06-21,87255.01,Credit
6669,1822,2026-01-21,200134.34,Credit
6670,2419,2026-05-01,218352.81,Credit
6671,3933,2024-11-22,1605.04,Credit
6672,3576,2025-09-07,23965.56,Debit
6673,1162,2026-04-02,240297.64,Debit
6674,4162,2025-03-14,117039.77,Credit
6675,4345,2025-03-10,78565.67,Credit
6676,3512,2026-01-25,62748.19,Credit
6677,4654,2025-05-23,224078.67,Credit
6678,1239,2025-08-30,58556.41,Debit
6679,1005,2025-09-04,56704.95,Debit
6680,2630,2024-12-05,89742.91,Debit
6681,4833,2025-08-24,23915.69,Debit
6682,2066,2025-05-20,142329.93,Debit
6683,4296,2025-11-23,37265.22,Debit
6684,681,2024-12-22,210675.71,Credit
6685,4156,2025-05-28,64986.67,Credit
6686,3685,2024-11-19,23545.91,Debit
6687,3795,2024-12-13,147523.1,Credit
6688,1738,2024-10-30,230013.08,Credit
6689,1793,2025-07-21,192740.79,Credit
6690,1317,2025-04-27,225937.93,Debit
6691,3243,2024-08-06,42295.13,Debit
6692,4281,2025-09-15,67185.33,Debit
6693,1558,2024-09-17,20697.07,Debit
6694,1273,2024-11-20,45969.91,Credit
6695,4739,2026-05-02,134978.62,Credit
6696,4732,2024-07-12,63076.59,Credit
6697,1318,2024-11-06,94611.97,Debit
6698,490,2025-10-16,54554.63,Debit
6699,4505,2024-10-20,79593.44,Credit
6700,2427,2024-05-27,145385.72,Credit
6701,2547,2025-07-09,68088.82,Debit
6702,4304,2024-05-17,76681.99,Credit
6703,484,2024-11-11,152856.0,Credit
6704,2949,2024-12-06,25166.94,Credit
6705,2706,2025-12-28,38784.57,Credit
6706,2153,2025-07-14,159656.04,Credit
6707,3980,2024-06-04,214594.47,Debit
6708,1589,2024-09-23,94129.81,Credit
6709,2633,2024-09-10,53439.53,Debit
6710,4608,2026-01-26,120778.04,Debit
6711,1814,2024-10-26,102591.01,Debit
6712,3613,2025-06-10,43421.36,Debit
6713,1513,2026-04-19,134673.93,Credit
6714,4549,2025-05-28,125891.97,Credit
6715,3609,2026-04-23,54432.18,Credit
6716,526,2024-11-15,221643.51,Debit
6717,1490,2025-01-21,235698.85,Debit
6718,2477,2025-02-17,30056.24,Debit
6719,489,2026-03-01,34369.66,Debit
6720,1756,2025-01-02,145734.85,Debit
6721,4291,2024-07-07,48699.49,Credit
6722,1488,2025-05-28,88748.9,Debit
6723,2648,2025-04-12,116109.19,Debit
6724,949,2025-10-29,174755.0,Debit
6725,1041,2024-05-29,92851.39,Credit
6726,108,2025-04-25,178519.46,Debit
6727,3983,2026-02-25,60597.46,Credit
6728,111,2025-05-23,29979.84,Credit
6729,2957,2025-09-18,94793.16,Credit
6730,1690,2024-07-07,25857.28,Credit
6731,1202,2024-08-02,102065.62,Debit
6732,2362,2025-09-14,2563.64,Credit
6733,3849,2025-09-11,232311.62,Credit
6734,682,2024-07-01,69399.36,Credit
6735,4943,2025-12-24,74329.95,Debit
6736,230,2025-01-17,222005.27,Credit
6737,2599,2025-01-22,146129.34,Credit
6738,112,2024-06-01,171135.02,Credit
6739,3406,2025-05-25,43631.66,Debit
6740,833,2026-04-26,195008.67,Credit
6741,3864,2024-07-19,236983.24,Debit
6742,2667,2026-03-30,228035.98,Debit
6743,143,2025-01-12,24609.17,Debit
6744,4387,2024-12-12,187057.93,Credit
6745,1032,2026-04-06,232935.56,Credit
6746,3395,2025-05-10,130904.28,Credit
6747,4856,2026-05-04,152111.95,Debit
6748,3995,2026-05-08,27626.6,Credit
6749,3776,2024-09-22,119443.15,Debit
6750,195,2025-02-14,123778.73,Credit
6751,1432,2025-07-06,229131.92,Debit
6752,1408,2026-03-19,210199.65,Debit
6753,2486,2025-05-28,8631.27,Credit
6754,3050,2025-12-15,219686.05,Debit
6755,3894,2024-05-22,182581.18,Credit
6756,2069,2024-12-30,12569.21,Credit
6757,1262,2025-11-04,227808.14,Credit
6758,3719,2025-08-12,173804.08,Debit
6759,415,2025-10-26,113755.02,Debit
6760,1419,2026-03-09,19715.74,Credit
6761,4746,2024-07-21,24096.68,Credit
6762,4658,2025-03-09,198834.83,Debit
6763,2807,2024-05-13,208500.43,Debit
6764,1434,2024-08-04,211872.16,Debit
6765,3404,2025-04-27,241001.93,Credit
6766,3215,2024-11-22,158913.74,Credit
6767,802,2026-04-08,32154.94,Credit
6768,64,2025-05-01,158577.77,Debit
6769,4113,2026-03-18,243952.61,Credit
6770,4783,2024-09-23,243441.95,Debit
6771,4932,2024-11-22,244781.27,Debit
6772,4348,2024-06-30,219820.27,Credit
6773,443,2025-12-16,99129.13,Debit
6774,2281,2025-07-13,222570.36,Credit
6775,2952,2024-10-26,176608.51,Debit
6776,1863,2025-11-30,175266.49,Debit
6777,321,2025-09-10,216010.92,Debit
6778,3238,2025-01-25,241725.3,Credit
6779,911,2026-02-02,100165.48,Debit
6780,4742,2025-08-05,207414.56,Debit
6781,1387,2025-03-06,159169.56,Credit
6782,4074,2025-07-03,195441.58,Debit
6783,114,2024-08-31,2013.9,Credit
6784,2533,2024-11-07,105122.9,Credit
6785,4423,2026-04-13,83777.3,Debit
6786,1350,2024-10-26,215666.16,Debit
6787,292,2024-10-21,193648.94,Credit
6788,19,2025-07-22,135103.2,Debit
6789,2633,2025-02-19,98227.2,Debit
6790,2799,2025-03-06,103491.44,Credit
6791,1823,2024-10-01,55797.13,Credit
6792,3243,2025-08-25,179089.16,Debit
6793,4673,2025-08-29,157332.45,Debit
6794,1550,2026-04-25,221890.98,Debit
6795,1154,2025-09-02,67853.48,Debit
6796,3288,2024-07-19,233021.58,Credit
6797,4757,2026-04-24,13741.76,Debit
6798,3306,2026-05-09,10144.18,Debit
6799,3804,2024-11-16,119369.23,Debit
6800,3506,2025-08-21,65873.48,Credit
6801,1471,2024-12-21,199108.64,Debit
6802,1568,2026-01-08,97838.69,Credit
6803,2613,2025-03-16,91393.52,Credit
6804,2048,2025-11-11,228313.95,Credit
6805,1505,2025-07-12,87830.87,Credit
6806,2054,2024-10-02,109961.84,Debit
6807,274,2026-02-17,147710.11,Debit
6808,1669,2025-02-06,154389.12,Debit
6809,4003,2025-03-05,128400.68,Debit
6810,4809,2025-12-10,3568.42,Debit
6811,2747,2024-06-07,58196.69,Credit
6812,535,2025-03-21,29180.41,Debit
6813,1777,2024-09-28,11584.08,Debit
6814,3920,2025-08-12,198353.73,Credit
6815,3035,2026-01-08,104483.42,Debit
6816,4802,2024-10-10,207542.5,Credit
6817,4840,2026-04-30,181397.05,Credit
6818,386,2024-08-05,247792.65,Credit
6819,3724,2024-09-19,32712.6,Debit
6820,3333,2026-01-29,67617.22,Debit
6821,1020,2024-10-28,46423.0,Credit
6822,4011,2024-11-04,25442.4,Debit
6823,274,2024-09-22,243449.69,Credit
6824,1602,2025-09-13,84133.38,Credit
6825,4649,2024-05-26,182736.99,Credit
6826,4349,2025-10-15,108237.65,Credit
6827,1249,2024-06-03,94277.29,Credit
6828,2069,2025-12-08,52871.66,Debit
6829,1724,2024-08-16,43054.65,Debit
6830,569,2024-08-03,171285.07,Debit
6831,3853,2024-11-06,233843.14,Credit
6832,3208,2024-09-14,220627.29,Credit
6833,146,2025-07-27,244417.13,Credit
6834,4150,2025-04-13,83393.07,Credit
6835,4045,2026-03-21,120529.12,Credit
6836,4331,2024-12-18,194306.87,Debit
6837,1903,2026-04-16,52086.41,Credit
6838,2464,2025-03-04,193990.69,Debit
6839,3920,2026-01-07,156651.55,Debit
6840,3960,2025-10-06,15444.53,Credit
6841,1339,2024-06-10,124938.2,Debit
6842,881,2025-03-13,163947.02,Debit
6843,3686,2026-03-14,132149.54,Debit
6844,4749,2025-09-30,243338.46,Debit
6845,1976,2026-01-15,233069.57,Debit
6846,4447,2024-12-30,103896.05,Credit
6847,3501,2026-05-05,151414.77,Debit
6848,4165,2026-01-22,150050.87,Debit
6849,2664,2024-05-20,228885.07,Credit
6850,2035,2026-01-07,40353.86,Credit
6851,628,2025-02-22,39822.47,Credit
6852,2112,2026-01-07,120706.57,Credit
6853,18,2026-04-10,167386.37,Debit
6854,1962,2025-05-26,100682.26,Credit
6855,121,2024-08-24,195618.39,Credit
6856,3412,2026-05-06,120569.64,Credit
6857,2372,2025-07-29,58727.94,Debit
6858,3511,2026-03-27,60198.19,Credit
6859,3043,2025-08-15,52004.05,Debit
6860,696,2024-08-20,47162.88,Debit
6861,2435,2024-08-19,110983.68,Debit
6862,3147,2025-05-30,174958.57,Credit
6863,3250,2024-10-21,19348.57,Credit
6864,1245,2025-09-21,132610.16,Debit
6865,1508,2025-07-11,214308.65,Credit
6866,3528,2026-03-24,115192.66,Credit
6867,889,2024-10-26,79070.78,Debit
6868,4281,2026-04-04,237506.59,Credit
6869,3557,2025-02-16,181042.61,Credit
6870,4759,2024-10-24,105114.11,Credit
6871,3885,2024-10-16,246909.54,Debit
6872,2182,2025-09-10,107957.56,Debit
6873,3990,2024-10-26,217959.42,Debit
6874,3197,2024-08-08,27994.29,Credit
6875,2087,2024-09-07,81081.65,Credit
6876,3824,2025-01-06,244444.87,Credit
6877,2888,2025-12-24,212185.63,Debit
6878,1210,2025-02-25,246983.37,Credit
6879,2195,2025-04-07,188660.23,Debit
6880,2089,2025-07-04,168269.8,Debit
6881,4494,2024-05-23,125177.07,Credit
6882,4942,2025-03-31,9283.58,Debit
6883,1757,2026-02-25,145281.94,Credit
6884,3254,2025-10-08,10319.96,Credit
6885,4022,2026-04-28,125301.14,Credit
6886,522,2025-01-10,224954.12,Credit
6887,4775,2024-06-14,189570.46,Credit
6888,1294,2024-05-26,39170.57,Debit
6889,3828,2025-06-10,45048.9,Debit
6890,1784,2025-06-22,170167.81,Credit
6891,1578,2025-05-01,38871.69,Credit
6892,4229,2025-12-27,169675.03,Credit
6893,4155,2024-09-18,10127.23,Credit
6894,1351,2025-11-21,88295.26,Debit
6895,3317,2024-11-27,351.54,Debit
6896,3108,2025-12-22,32029.82,Credit
6897,3969,2024-05-27,179314.48,Credit
6898,1863,2024-12-09,65799.51,Debit
6899,1831,2024-06-07,110600.42,Credit
6900,1006,2025-03-11,30501.81,Credit
6901,1434,2025-09-28,1971.23,Credit
6902,4146,2024-08-17,140262.32,Credit
6903,2479,2025-05-18,231443.46,Debit
6904,2085,2025-12-01,126286.15,Credit
6905,2870,2025-02-25,48942.1,Credit
6906,3767,2025-11-29,86832.9,Debit
6907,239,2025-03-28,204147.19,Credit
6908,1535,2024-09-05,141019.19,Credit
6909,4798,2025-02-04,96991.36,Credit
6910,3568,2025-05-18,188234.73,Debit
6911,2307,2024-12-11,56264.87,Debit
6912,4522,2024-06-09,59788.85,Credit
6913,3679,2025-08-30,77829.91,Credit
6914,1332,2025-07-29,182472.12,Credit
6915,1641,2024-06-03,161744.2,Credit
6916,1622,2025-04-05,88737.25,Debit
6917,2119,2024-10-21,111892.86,Credit
6918,3556,2026-05-09,43071.17,Debit
6919,3915,2025-06-26,81371.82,Credit
6920,2344,2024-10-19,143204.98,Credit
6921,2521,2024-12-24,63901.77,Credit
6922,29,2025-07-27,184523.89,Debit
6923,4512,2024-10-21,236769.09,Credit
6924,2161,2026-01-25,42619.9,Debit
6925,3880,2026-04-26,118018.54,Debit
6926,2148,2025-07-23,15977.58,Credit
6927,455,2024-08-25,125032.51,Debit
6928,1951,2025-04-14,3314.72,Credit
6929,1422,2025-06-15,205369.93,Credit
6930,1078,2024-08-11,4031.13,Debit
6931,1532,2025-04-27,247821.97,Credit
6932,4885,2026-02-05,186287.5,Debit
6933,772,2025-04-08,109891.91,Credit
6934,2174,2024-06-14,216472.31,Debit
6935,4520,2026-04-05,37737.22,Credit
6936,1532,2025-12-04,112688.35,Credit
6937,353,2025-12-21,126297.99,Credit
6938,4991,2026-01-07,222093.91,Debit
6939,2069,2025-07-02,106269.73,Credit
6940,1965,2024-05-29,179486.26,Credit
6941,3704,2026-01-18,214238.37,Debit
6942,4794,2026-03-21,170721.5,Debit
6943,3178,2025-01-04,206277.69,Credit
6944,3788,2024-06-04,27020.02,Debit
6945,414,2024-06-27,5142.08,Debit
6946,2273,2025-06-01,226917.1,Debit
6947,1972,2024-06-03,145454.58,Credit
6948,4506,2024-07-03,246556.64,Debit
6949,4056,2024-07-26,223239.88,Debit
6950,4609,2024-05-19,121438.87,Debit
6951,1305,2025-08-16,119521.48,Credit
6952,3468,2024-12-25,224134.97,Debit
6953,17,2026-01-11,119254.21,Debit
6954,1917,2026-05-08,234067.02,Debit
6955,2488,2024-10-05,150227.55,Credit
6956,827,2026-04-30,139900.08,Credit
6957,1995,2025-10-22,75687.82,Credit
6958,1758,2024-11-11,39035.64,Credit
6959,2358,2024-05-30,146664.25,Credit
6960,4697,2026-01-27,19895.66,Credit
6961,2011,2026-04-28,104819.03,Debit
6962,2553,2024-08-11,107738.97,Debit
6963,2527,2026-04-05,17398.88,Debit
6964,2562,2025-07-01,185232.08,Debit
6965,2799,2024-06-05,91992.19,Credit
6966,4767,2024-10-09,190487.65,Credit
6967,4923,2024-08-31,49216.21,Credit
6968,4953,2025-11-10,66342.39,Debit
6969,3746,2025-01-20,156722.56,Debit
6970,1347,2024-09-24,105468.44,Credit
6971,773,2024-08-03,75539.93,Credit
6972,2540,2024-11-27,17601.58,Credit
6973,3947,2025-03-05,55647.86,Debit
6974,842,2024-10-24,5219.84,Debit
6975,1451,2026-04-10,68820.21,Debit
6976,2548,2025-04-10,164697.28,Credit
6977,3595,2025-04-02,3424.59,Debit
6978,3023,2024-07-09,233867.26,Credit
6979,4614,2026-03-17,53578.95,Credit
6980,454,2025-09-24,239925.99,Credit
6981,1362,2025-05-13,58238.34,Debit
6982,776,2025-08-07,170653.98,Credit
6983,829,2025-06-04,99252.64,Debit
6984,2464,2024-10-27,156470.47,Debit
6985,2773,2024-11-18,105580.34,Credit
6986,1036,2026-04-05,53596.62,Debit
6987,1438,2024-05-19,56556.92,Debit
6988,4031,2024-11-18,25959.24,Credit
6989,3216,2025-06-28,80488.91,Debit
6990,2776,2024-06-04,209658.83,Credit
6991,3513,2024-11-10,10437.23,Debit
6992,2428,2026-03-12,226285.05,Debit
6993,4031,2025-10-16,20567.5,Debit
6994,3380,2025-04-13,118728.15,Debit
6995,2619,2024-10-08,143441.99,Credit
6996,255,2025-11-20,221277.55,Credit
6997,2408,2026-03-05,163669.3,Debit
6998,1114,2025-10-18,8392.07,Debit
6999,4894,2025-10-04,59216.39,Credit
7000,3334,2025-10-25,126476.02,Credit
7001,1497,2025-06-15,213582.65,Credit
7002,1860,2024-11-01,249724.34,Debit
7003,220,2025-08-14,67662.67,Credit
7004,1962,2024-07-21,215816.45,Debit
7005,2145,2025-01-13,249962.11,Debit
7006,223,2026-03-29,129118.63,Credit
7007,1870,2025-06-15,92463.01,Debit
7008,611,2025-09-06,200260.66,Credit
7009,3231,2025-09-05,110816.35,Debit
7010,4754,2025-11-28,190238.49,Debit
7011,315,2024-09-12,237571.17,Credit
7012,4932,2026-02-20,203752.44,Debit
7013,1736,2024-11-07,23327.55,Credit
7014,1062,2026-04-20,173165.53,Debit
7015,2974,2025-01-09,183093.93,Debit
7016,3946,2024-06-15,69018.9,Debit
7017,581,2025-12-31,150974.72,Credit
7018,1525,2025-12-13,112001.6,Credit
7019,3783,2024-11-22,16244.1,Debit
7020,2968,2024-06-05,98821.47,Credit
7021,3864,2024-12-18,222471.75,Debit
7022,4429,2026-03-16,1300.86,Credit
7023,1962,2026-03-15,88202.08,Debit
7024,31,2024-05-26,28264.12,Debit
7025,1520,2024-10-06,234757.82,Credit
7026,1522,2024-12-10,227626.67,Debit
7027,2056,2025-01-30,245107.17,Debit
7028,3713,2025-02-27,198798.92,Credit
7029,2193,2025-04-27,180951.45,Credit
7030,4331,2024-12-25,117908.64,Debit
